population_size,generations,crossover_rate,mutation_rate,use_2opt,elitism_count,tournament_size,two_opt_iterations,num_runs,mean_distance_km,std_distance_km,min_distance_km,max_distance_km,mean_execution_time,std_execution_time,mean_improvement_pct,mean_convergence_gen,feasible_rate
100,1000,0.6,0.01,True,2,5,50,3,23.0727,1.2945,21.6698,24.2211,75.2,0.2,74.61,3,66.7
100,1000,0.6,0.01,True,2,5,100,3,20.6387,2.559,17.6849,22.1829,74.83,0.13,66.14,5,100.0
100,1000,0.6,0.01,True,2,5,500,3,21.8841,1.3006,20.4044,22.8462,76.07,0.1,70.62,6,100.0
100,1000,0.6,0.01,True,2,8,50,3,23.6437,0.6332,22.9427,24.1742,75.11,0.05,67.39,7.7,66.7
100,1000,0.6,0.01,True,2,8,100,3,19.6665,3.618,15.4888,21.7598,74.67,0.19,76.48,3.7,100.0
100,1000,0.6,0.01,True,2,8,500,3,21.372,1.7461,19.7614,23.2277,74.77,0.16,72.04,7,100.0
100,1000,0.6,0.01,True,5,3,50,3,22.1133,1.094,20.851,22.7885,73.83,0.17,73.18,4.3,100.0
100,1000,0.6,0.01,True,5,3,100,3,24.2722,1.622,22.9825,26.0932,72.72,0.22,68.18,3.3,66.7
100,1000,0.6,0.01,True,5,3,500,3,20.8836,1.7133,19.4626,22.7861,72.67,0.13,73.87,5,100.0
100,1000,0.6,0.01,True,5,5,50,3,21.0613,1.5498,19.6236,22.703,72.66,0.21,65.58,6.7,100.0
100,1000,0.6,0.01,True,5,5,100,3,22.2072,2.7875,18.9886,23.8381,73.88,0.17,69.5,4.7,100.0
100,1000,0.6,0.01,True,5,5,500,3,21.4382,0.2968,21.1179,21.704,72.66,0.17,62.62,7.3,100.0
100,1000,0.6,0.01,True,5,8,50,3,20.2833,1.1905,19.3883,21.6344,73.0,0.15,75.57,4,100.0
100,1000,0.6,0.01,True,5,8,100,3,21.8772,1.2418,21.0855,23.3084,72.9,0.23,70.9,5.7,100.0
100,1000,0.6,0.01,True,10,3,50,3,21.7558,0.0708,21.674,21.7987,69.34,0.17,74.5,5,100.0
100,1000,0.6,0.01,True,5,8,500,3,20.7399,1.1301,19.4535,21.5728,74.04,0.09,70.3,5,100.0
100,1000,0.6,0.01,True,10,3,100,3,21.378,2.1316,18.9956,23.105,69.56,0.21,71.45,9.3,100.0
100,1000,0.6,0.01,True,10,3,500,3,22.0113,2.1971,20.5706,24.5402,70.05,0.1,60.47,2,66.7
100,1000,0.6,0.01,True,10,5,50,3,21.8731,0.4071,21.517,22.3169,69.94,0.39,64.43,4.3,100.0
100,1000,0.6,0.01,True,10,5,100,3,19.4276,2.4688,17.4954,22.2089,70.84,0.39,75.49,6,100.0
100,1000,0.6,0.01,True,10,5,500,3,21.6115,2.1924,19.4114,23.7962,70.05,0.3,73.87,6.3,100.0
100,1000,0.6,0.01,True,10,8,50,3,19.3478,1.0582,18.1345,20.0793,69.8,0.15,60.62,4.3,100.0
100,1000,0.6,0.01,True,10,8,100,3,22.4341,2.8961,19.9199,25.6008,69.65,0.21,62.44,5.7,66.7
100,1000,0.6,0.01,True,10,8,500,3,19.6544,0.4149,19.3686,20.1303,70.76,0.21,70.24,5,100.0
100,1000,0.6,0.05,True,2,3,50,3,23.4963,2.009,21.9229,25.7593,75.36,0.3,71.16,6.7,66.7
100,1000,0.6,0.05,True,2,3,100,3,23.6015,1.7689,21.7727,25.3036,75.73,0.25,69.41,8.3,66.7
100,1000,0.6,0.05,True,2,3,500,3,24.8643,1.9374,22.6416,26.1951,75.65,0.32,57.71,7,33.3
100,1000,0.6,0.05,True,2,5,50,3,21.3409,2.053,19.3174,23.4222,75.96,0.45,56.71,3.3,100.0
100,1000,0.6,0.05,True,2,5,100,3,25.5063,1.2744,24.1522,26.6823,75.19,0.17,64.99,5,0.0
100,1000,0.6,0.05,True,2,5,500,3,23.3727,0.4166,23.0672,23.8473,75.71,0.24,65.56,7,100.0
100,1000,0.6,0.05,True,2,8,50,3,21.7186,0.5863,21.2352,22.3707,75.52,0.24,70.55,6.7,100.0
100,1000,0.6,0.05,True,2,8,100,3,22.1918,1.7612,20.3389,23.8442,76.74,0.28,67.52,4.7,100.0
100,1000,0.6,0.05,True,2,8,500,3,21.6248,0.7826,20.8896,22.4475,75.46,0.13,64.35,7.7,100.0
100,1000,0.6,0.05,True,5,3,50,3,22.7165,2.676,19.9564,25.2995,73.24,0.18,76.45,8.3,66.7
100,1000,0.6,0.05,True,5,3,100,3,22.1597,2.8785,18.9336,24.4654,72.71,0.18,66.02,3.3,66.7
100,1000,0.6,0.05,True,5,3,500,3,20.7722,1.8235,19.0094,22.6509,73.68,0.28,73.98,7,100.0
100,1000,0.6,0.05,True,5,5,50,3,21.2274,1.8943,20.0202,23.4107,72.91,0.45,76.36,7.3,100.0
100,1000,0.6,0.05,True,5,5,100,3,22.6721,2.7043,19.5984,24.686,73.08,0.14,70.21,8.7,66.7
100,1000,0.6,0.05,True,5,5,500,3,20.2194,0.3422,19.9895,20.6127,72.95,0.12,78.88,4,100.0
100,1000,0.6,0.05,True,5,8,50,3,19.3308,2.1338,17.4142,21.63,74.03,0.24,72.83,7,100.0
100,1000,0.6,0.05,True,5,8,100,3,20.327,2.0914,18.015,22.087,73.03,0.39,59.09,2,100.0
100,1000,0.6,0.05,True,5,8,500,3,20.9525,0.781,20.0521,21.446,73.01,0.25,72.37,10,100.0
100,1000,0.6,0.05,True,10,3,50,3,21.2578,2.1443,19.52,23.6541,69.51,0.24,64.59,2,100.0
100,1000,0.6,0.05,True,10,3,100,3,19.7062,1.7162,18.1075,21.5197,70.16,0.14,69.54,5,100.0
100,1000,0.6,0.05,True,10,3,500,3,20.0658,1.6985,18.7631,21.9868,69.84,0.25,78.9,7.3,100.0
100,1000,0.6,0.05,True,10,5,50,3,19.645,3.4263,16.918,23.4909,69.78,0.21,55.64,2,100.0
100,1000,0.6,0.05,True,10,5,100,3,20.5523,1.0714,19.4209,21.5513,69.84,0.27,71.74,5.7,100.0
100,1000,0.6,0.05,True,10,5,500,3,21.906,3.5319,17.8476,24.2837,70.19,0.12,63.94,5,66.7
100,1000,0.6,0.05,True,10,8,50,3,21.2878,0.5265,20.8951,21.886,69.48,0.14,70.33,2,100.0
100,1000,0.6,0.05,True,10,8,100,3,20.3569,1.156,19.2843,21.5813,69.9,0.12,80.02,4.7,100.0
100,1000,0.6,0.05,True,10,8,500,3,20.432,0.4726,19.9882,20.9289,69.66,0.16,76.88,3,100.0
100,1000,0.6,0.2,True,2,3,50,3,22.2825,2.9472,19.0913,24.9018,75.47,0.07,72.04,8.3,66.7
100,1000,0.6,0.2,True,2,3,100,3,21.1274,2.8547,19.4654,24.4237,75.26,0.35,74.62,6.7,66.7
100,1000,0.6,0.2,True,2,3,500,3,24.2773,0.3263,23.9093,24.5315,75.04,0.06,66.19,3,33.3
100,1000,0.6,0.2,True,2,5,50,3,21.7743,0.7395,20.9282,22.2969,75.08,0.73,61.39,3.7,100.0
100,1000,0.6,0.2,True,2,5,100,3,22.621,0.9099,21.6626,23.4731,75.99,0.68,73.43,6.3,100.0
100,1000,0.6,0.2,True,2,5,500,3,21.5541,4.8373,16.0297,25.0305,74.45,0.18,69.01,11.7,66.7
100,1000,0.6,0.2,True,2,8,50,3,22.6991,0.7725,21.9468,23.4904,75.06,0.12,66.0,10.3,100.0
100,1000,0.6,0.2,True,2,8,100,3,23.5341,0.7341,22.7922,24.2601,75.1,0.3,67.33,8.3,66.7
100,1000,0.6,0.2,True,2,8,500,3,21.8844,2.4527,19.0664,23.5377,75.96,0.13,70.05,7.7,100.0
100,1000,0.6,0.2,True,5,3,50,3,21.9919,1.878,19.9804,23.6993,73.18,0.28,68.3,3.3,100.0
100,1000,0.6,0.2,True,5,3,100,3,22.7734,0.6198,22.1764,23.4137,73.31,0.27,64.77,4,100.0
100,1000,0.6,0.2,True,5,3,500,3,23.3158,1.9114,22.0118,25.5099,73.39,0.43,68.19,10.7,66.7
100,1000,0.6,0.2,True,5,5,50,3,22.0764,0.7252,21.5033,22.8917,74.14,0.2,73.53,8.7,100.0
100,1000,0.6,0.2,True,5,5,100,3,21.3799,1.24,20.4402,22.7853,72.94,0.53,68.78,4.3,100.0
100,1000,0.6,0.2,True,5,5,500,3,19.4459,0.5356,18.8702,19.9295,73.09,0.42,76.31,7.3,100.0
100,1000,0.6,0.2,True,5,8,50,3,22.4218,0.4605,21.9536,22.8742,73.12,0.17,66.32,5,100.0
100,1000,0.6,0.2,True,5,8,100,3,20.0057,1.8314,18.1882,21.8506,73.87,0.05,68.67,3.3,100.0
100,1000,0.6,0.2,True,5,8,500,3,21.517,2.5468,19.9157,24.4537,73.32,0.1,73.05,4.3,66.7
100,1000,0.6,0.2,True,10,3,50,3,19.8639,0.8905,18.9975,20.7767,70.01,0.03,73.64,7.3,100.0
100,1000,0.6,0.2,True,10,3,100,3,23.5814,1.4982,22.0748,25.0711,69.51,0.1,75.61,9,66.7
100,1000,0.6,0.2,True,10,3,500,3,22.5567,0.6234,22.1934,23.2765,70.09,0.15,67.69,3.7,100.0
100,1000,0.6,0.2,True,10,5,50,3,19.4649,0.9336,18.4282,20.2393,69.58,0.23,76.04,9.3,100.0
100,1000,0.6,0.2,True,10,5,100,3,20.1,0.7368,19.6321,20.9494,69.28,0.05,78.11,8.7,100.0
100,1000,0.6,0.2,True,10,5,500,3,20.2314,3.8527,15.966,23.4586,69.41,0.2,70.42,4,100.0
100,1000,0.6,0.2,True,10,8,50,3,20.7339,0.1705,20.5452,20.877,69.98,0.51,75.4,2.7,100.0
100,1000,0.6,0.2,True,10,8,100,3,19.9894,2.4019,17.4079,22.1583,69.31,0.07,68.87,4,100.0
100,1000,0.6,0.2,True,10,8,500,3,20.8379,0.5553,20.1967,21.159,69.59,0.06,72.19,6.3,100.0
100,1000,0.6,0.5,True,2,3,50,3,22.9392,1.467,21.2679,24.0139,75.0,0.27,68.93,2.3,66.7
100,1000,0.6,0.5,True,2,3,100,3,23.4675,2.4078,21.1233,25.9342,75.97,0.15,78.76,3,66.7
100,1000,0.6,0.5,True,2,3,500,3,23.0068,0.8459,22.3059,23.9464,75.06,0.24,65.14,3.3,100.0
100,1000,0.6,0.5,True,2,5,50,3,23.6217,1.8126,21.5297,24.722,74.95,0.39,71.21,6.3,33.3
100,1000,0.6,0.5,True,2,5,100,3,22.821,0.8911,22.3038,23.8499,74.88,0.31,67.32,9,100.0
100,1000,0.6,0.5,True,2,5,500,3,21.4626,1.9571,20.0358,23.6937,76.15,0.21,69.7,5.3,100.0
100,1000,0.6,0.5,True,2,8,50,3,21.9919,2.6166,19.4835,24.7047,74.98,0.19,68.51,4.3,66.7
100,1000,0.6,0.5,True,2,8,100,3,21.6591,2.7343,19.3597,24.6826,75.27,0.17,73.93,3,66.7
100,1000,0.6,0.5,True,2,8,500,3,21.456,1.1353,20.1455,22.1391,74.64,0.21,69.65,1.7,100.0
100,1000,0.6,0.5,True,5,3,50,3,22.281,2.9011,18.959,24.316,74.09,0.09,61.85,3.7,66.7
100,1000,0.6,0.5,True,5,3,100,3,22.6233,2.5014,20.0405,25.0344,72.91,0.19,64.22,4.3,66.7
100,1000,0.6,0.5,True,5,3,500,3,24.4505,1.3981,22.8768,25.5492,73.24,0.3,66.4,2.3,33.3
100,1000,0.6,0.5,True,5,5,50,3,21.7007,1.5761,20.2834,23.3981,72.82,0.45,73.45,3.7,100.0
100,1000,0.6,0.5,True,5,5,500,3,22.8402,1.3667,21.2674,23.7392,73.06,0.07,60.77,3,100.0
100,1000,0.6,0.5,True,5,5,100,3,19.8829,2.7235,16.9228,22.2826,73.7,0.12,72.4,6.3,100.0
100,1000,0.6,0.5,True,5,8,50,3,19.2013,2.9818,16.2309,22.1944,73.02,0.08,63.8,9.3,100.0
100,1000,0.6,0.5,True,5,8,100,3,20.9622,0.4857,20.4033,21.2825,73.32,0.3,58.93,4.3,100.0
100,1000,0.6,0.5,True,10,3,50,3,21.8931,1.8431,19.7817,23.1804,70.77,0.31,65.6,3,100.0
100,1000,0.6,0.5,True,5,8,500,3,20.611,0.5712,20.2371,21.2685,73.58,0.21,65.42,5.7,100.0
100,1000,0.6,0.5,True,10,3,100,3,21.4794,0.7045,20.9578,22.2808,70.23,0.23,68.96,5.3,100.0
100,1000,0.6,0.5,True,10,3,500,3,20.7205,1.3641,19.1639,21.7071,70.02,0.18,60.9,2.3,100.0
100,1000,0.6,0.5,True,10,5,50,3,19.9765,2.069,17.6373,21.5669,70.89,0.17,72.43,9,100.0
100,1000,0.6,0.5,True,10,5,100,3,19.9911,0.6207,19.275,20.3762,69.75,0.34,72.2,5.7,100.0
100,1000,0.6,0.5,True,10,5,500,3,19.576,0.468,19.0397,19.9015,69.44,0.13,71.25,6,100.0
100,1000,0.6,0.5,True,10,8,50,3,19.1778,2.4368,17.2567,21.9188,69.6,0.28,80.06,9.3,100.0
100,1000,0.6,0.5,True,10,8,100,3,20.5866,1.3456,19.1863,21.8698,70.53,0.17,71.38,3.7,100.0
100,1000,0.6,0.5,True,10,8,500,3,20.1994,1.815,18.7946,22.2487,69.73,0.28,78.24,5.7,100.0
100,1000,0.7,0.01,True,2,3,50,3,22.6307,2.9845,19.7774,25.7311,75.16,0.29,61.43,1.7,66.7
100,1000,0.7,0.01,True,2,3,100,3,23.7749,1.2024,23.0037,25.1603,75.26,0.28,68.5,2.3,66.7
100,1000,0.7,0.01,True,2,3,500,3,23.7587,0.4563,23.2573,24.1497,75.66,0.2,64.2,3.3,66.7
100,1000,0.7,0.01,True,2,5,50,3,22.8649,2.3845,20.118,24.402,74.89,0.16,73.45,8.3,33.3
100,1000,0.7,0.01,True,2,5,100,3,23.7219,1.8685,21.8416,25.5783,75.51,0.1,73.41,3,66.7
100,1000,0.7,0.01,True,2,5,500,3,23.9484,1.5889,22.5978,25.6991,75.43,0.2,60.46,3,66.7
100,1000,0.7,0.01,True,2,8,100,3,20.2735,1.5445,18.6567,21.7337,75.09,0.33,75.65,5,100.0
100,1000,0.7,0.01,True,2,8,50,3,21.9645,0.5855,21.2886,22.3188,75.82,0.36,73.37,3.7,100.0
100,1000,0.7,0.01,True,2,8,500,3,22.9134,0.9827,21.9453,23.91,74.87,0.44,65.04,5.3,100.0
100,1000,0.7,0.01,True,5,3,50,3,24.3074,2.1095,22.1696,26.3875,72.69,0.14,66.88,2,33.3
100,1000,0.7,0.01,True,5,3,100,3,20.4215,3.4951,16.4388,22.9777,72.62,0.08,68.18,2.7,100.0
100,1000,0.7,0.01,True,5,3,500,3,21.4702,1.2809,20.3163,22.8485,73.43,0.06,60.36,3.7,100.0
100,1000,0.7,0.01,True,5,5,50,3,20.651,4.0716,16.9419,25.0076,72.65,0.24,61.98,5,66.7
100,1000,0.7,0.01,True,5,5,100,3,21.1272,2.6941,18.8245,24.09,72.78,0.04,69.18,6,66.7
100,1000,0.7,0.01,True,5,5,500,3,19.9132,1.4303,18.2905,20.9907,73.75,0.78,76.19,3,100.0
100,1000,0.7,0.01,True,5,8,50,3,21.5051,0.9997,20.3884,22.3166,74.2,0.24,76.16,3,100.0
100,1000,0.7,0.01,True,5,8,100,3,19.6697,0.3708,19.4376,20.0973,72.91,0.28,68.97,4.3,100.0
100,1000,0.7,0.01,True,5,8,500,3,20.3201,0.8384,19.6331,21.2543,72.66,0.29,70.13,3.7,100.0
100,1000,0.7,0.01,True,10,3,50,3,22.2325,0.7512,21.3704,22.7461,69.54,0.08,74.67,9,100.0
100,1000,0.7,0.01,True,10,3,100,3,22.3061,1.2715,21.4572,23.768,70.48,0.23,61.78,4,100.0
100,1000,0.7,0.01,True,10,3,500,3,20.3906,1.2584,19.1979,21.7057,69.45,0.19,80.3,6,100.0
100,1000,0.7,0.01,True,10,5,50,3,22.8696,0.286,22.5488,23.098,69.36,0.02,73.32,5.7,100.0
100,1000,0.7,0.01,True,10,5,100,3,20.8857,1.7594,19.8467,22.9171,69.51,0.11,72.94,2,100.0
100,1000,0.7,0.01,True,10,5,500,3,20.6512,0.3825,20.2258,20.967,70.69,0.31,73.28,5.3,100.0
100,1000,0.7,0.01,True,10,8,50,3,19.1144,3.5846,15.0007,21.568,69.81,0.1,77.94,6.7,100.0
100,1000,0.7,0.01,True,10,8,100,3,20.2784,3.1215,16.7363,22.627,69.6,0.09,77.26,11,100.0
100,1000,0.7,0.01,True,10,8,500,3,21.1199,2.1581,18.6414,22.5834,69.64,0.25,74.07,3.7,100.0
100,1000,0.7,0.05,True,2,3,50,3,23.9931,2.1449,21.7905,26.0753,75.92,0.39,69.37,4.3,33.3
100,1000,0.7,0.05,True,2,3,100,3,22.0071,1.6652,20.2245,23.5227,75.14,0.16,62.48,8.3,100.0
100,1000,0.7,0.05,True,2,3,500,3,25.8787,1.7804,23.8342,27.088,74.87,0.12,67.02,13,33.3
100,1000,0.7,0.05,True,2,5,50,3,21.8797,0.4658,21.3595,22.2582,75.03,0.15,67.3,3.7,100.0
100,1000,0.7,0.05,True,2,5,100,3,23.0604,0.948,22.354,24.1378,75.89,0.22,64.97,5.7,66.7
100,1000,0.7,0.05,True,2,5,500,3,21.5211,1.782,19.6111,23.1389,75.34,0.12,69.01,6.3,100.0
100,1000,0.7,0.05,True,2,8,50,3,22.0669,1.5504,20.6956,23.7493,75.22,0.14,56.81,5.3,100.0
100,1000,0.7,0.05,True,2,8,100,3,20.3006,2.9455,16.9028,22.1297,74.76,0.35,73.05,11.3,100.0
100,1000,0.7,0.05,True,2,8,500,3,21.2084,0.6966,20.7341,22.0082,75.56,0.21,74.5,5.3,100.0
100,1000,0.7,0.05,True,5,3,50,3,22.6707,1.9744,21.5106,24.9504,73.08,0.29,71.75,10.7,66.7
100,1000,0.7,0.05,True,5,3,100,3,22.3884,0.1346,22.2688,22.5341,72.73,0.3,63.7,5,100.0
100,1000,0.7,0.05,True,5,3,500,3,22.5062,1.3311,21.0087,23.5546,72.72,0.16,70.46,3.7,100.0
100,1000,0.7,0.05,True,5,5,50,3,20.9743,0.8833,19.9556,21.5272,73.96,0.17,65.55,2.7,100.0
100,1000,0.7,0.05,True,5,5,100,3,20.765,0.7954,20.021,21.6034,72.98,0.41,71.99,5,100.0
100,1000,0.7,0.05,True,5,5,500,3,19.5537,2.5916,16.562,21.1113,72.65,0.2,74.28,7,100.0
100,1000,0.7,0.05,True,5,8,50,3,20.3666,1.3421,19.0796,21.7578,72.44,0.25,70.62,7.7,100.0
100,1000,0.7,0.05,True,5,8,100,3,20.4571,3.346,16.6338,22.8511,73.78,0.37,63.1,6.7,100.0
100,1000,0.7,0.05,True,5,8,500,3,21.13,2.4597,18.301,22.7631,73.01,0.39,73.19,6.7,100.0
100,1000,0.7,0.05,True,10,3,50,3,19.6974,1.1044,18.5192,20.7091,69.28,0.35,78.97,7.7,100.0
100,1000,0.7,0.05,True,10,3,100,3,19.716,1.7108,17.9436,21.3577,69.17,0.07,54.6,3,100.0
100,1000,0.7,0.05,True,10,3,500,3,22.0828,1.5995,20.2544,23.2229,70.36,0.38,69.38,6.3,100.0
100,1000,0.7,0.05,True,10,5,50,3,21.3023,0.7509,20.4357,21.7597,69.15,0.06,70.4,8,100.0
100,1000,0.7,0.05,True,10,5,100,3,21.5129,1.2563,20.0854,22.4505,69.65,0.21,76.81,8.7,100.0
100,1000,0.7,0.05,True,10,5,500,3,19.7496,0.5892,19.3929,20.4296,69.49,0.18,74.56,7,100.0
100,1000,0.7,0.05,True,10,8,50,3,20.2548,0.9828,19.2303,21.1898,70.02,0.24,68.04,6.3,100.0
100,1000,0.7,0.05,True,10,8,100,3,20.4446,0.565,19.7977,20.8412,69.32,0.11,68.67,6.3,100.0
100,1000,0.7,0.05,True,10,8,500,3,20.9328,0.5129,20.5715,21.5198,69.14,0.11,64.98,5,100.0
100,1000,0.7,0.2,True,2,3,50,3,21.703,3.7107,17.4245,24.0424,74.8,0.35,67.27,7.3,66.7
100,1000,0.7,0.2,True,2,3,100,3,21.4732,0.1961,21.2695,21.6608,75.86,0.17,65.74,2.3,100.0
100,1000,0.7,0.2,True,2,3,500,3,24.2397,1.2848,23.0857,25.6241,74.68,0.06,57.82,3,33.3
100,1000,0.7,0.2,True,2,5,50,3,20.3907,2.5532,17.5943,22.5974,74.97,0.39,74.28,6.7,100.0
100,1000,0.7,0.2,True,2,5,100,3,23.6469,0.4308,23.1695,24.0068,74.46,0.08,56.51,7.7,66.7
100,1000,0.7,0.2,True,2,5,500,3,22.9944,1.8374,21.1129,24.7842,75.47,0.19,57.11,3.3,66.7
100,1000,0.7,0.2,True,2,8,50,3,21.9896,1.0839,21.1798,23.221,74.5,0.03,69.38,5.3,100.0
100,1000,0.7,0.2,True,2,8,100,3,21.2234,0.7601,20.6551,22.0868,74.6,0.29,64.65,2.7,100.0
100,1000,0.7,0.2,True,2,8,500,3,22.8441,2.3017,21.2476,25.4825,74.72,0.08,74.35,5.7,66.7
100,1000,0.7,0.2,True,5,3,50,3,23.7882,2.387,21.4944,26.2585,73.9,0.13,62.78,3.3,66.7
100,1000,0.7,0.2,True,5,3,100,3,21.0932,1.4399,19.5192,22.3441,73.07,0.29,73.47,6.7,100.0
100,1000,0.7,0.2,True,5,3,500,3,21.4952,1.3115,20.2385,22.8553,72.82,0.13,68.22,2.7,100.0
100,1000,0.7,0.2,True,5,5,50,3,19.4851,2.4706,16.6605,21.2444,72.97,0.4,69.93,3.7,100.0
100,1000,0.7,0.2,True,5,5,100,3,22.807,0.6536,22.3749,23.5589,73.98,0.13,67.02,3.7,100.0
100,1000,0.7,0.2,True,5,5,500,3,21.5389,0.4677,21.1262,22.047,72.82,0.2,64.67,4.7,100.0
100,1000,0.7,0.2,True,5,8,50,3,21.9201,1.1265,20.6801,22.8803,72.83,0.24,64.73,3,100.0
100,1000,0.7,0.2,True,5,8,100,3,21.807,1.6761,20.2056,23.549,73.13,0.18,67.98,7,100.0
100,1000,0.7,0.2,True,5,8,500,3,19.0092,1.6602,17.111,20.1905,74.12,0.29,79.45,9.3,100.0
100,1000,0.7,0.2,True,10,3,50,3,21.2204,0.8406,20.2652,21.8471,69.76,0.16,62.96,2,100.0
100,1000,0.7,0.2,True,10,3,100,3,21.162,3.3478,17.3747,23.7265,69.54,0.34,71.4,2.3,100.0
100,1000,0.7,0.2,True,10,3,500,3,20.5136,0.5578,20.0724,21.1406,69.53,0.57,65.08,6,100.0
100,1000,0.7,0.2,True,10,5,50,3,19.9347,2.7432,17.1311,22.6132,70.63,0.02,75.95,7.3,100.0
100,1000,0.7,0.2,True,10,5,100,3,21.9874,1.6561,20.7697,23.8732,69.74,0.18,66.7,5,100.0
100,1000,0.7,0.2,True,10,5,500,3,20.3816,2.1157,17.9887,22.0043,69.22,0.04,67.43,4,100.0
100,1000,0.7,0.2,True,10,8,50,3,18.8781,1.82,16.8647,20.4063,69.26,0.33,63.43,3.3,100.0
100,1000,0.7,0.2,True,10,8,100,3,18.4506,2.6026,15.5021,20.4282,70.23,0.28,78.01,8,100.0
100,1000,0.7,0.2,True,10,8,500,3,20.1505,0.1109,20.0318,20.2515,69.5,0.47,60.43,3.7,100.0
100,1000,0.7,0.5,True,2,3,50,3,23.6245,2.7075,21.6539,26.7117,74.84,0.3,76.09,5.3,66.7
100,1000,0.7,0.5,True,2,3,100,3,24.6594,1.0479,23.5229,25.5873,74.72,0.28,64.72,4.3,33.3
100,1000,0.7,0.5,True,2,3,500,3,22.3202,1.2668,20.9524,23.4531,75.63,0.31,77.49,4.3,100.0
100,1000,0.7,0.5,True,2,5,50,3,21.6478,2.9825,19.4089,25.0335,74.7,0.12,72.04,4.7,66.7
100,1000,0.7,0.5,True,2,5,100,3,22.7735,0.9117,21.8065,23.6173,75.03,0.3,63.45,4.7,100.0
100,1000,0.7,0.5,True,2,5,500,3,20.578,1.0352,19.4047,21.3626,75.03,0.22,66.04,5.3,100.0
100,1000,0.7,0.5,True,2,8,50,3,19.2056,1.9464,17.8543,21.4365,76.06,0.19,63.57,4.7,100.0
100,1000,0.7,0.5,True,2,8,100,3,21.4626,1.5258,20.2504,23.1759,74.65,0.09,61.59,5,100.0
100,1000,0.7,0.5,True,2,8,500,3,23.4041,1.3767,21.8207,24.3184,74.88,0.24,76.66,8.3,33.3
100,1000,0.7,0.5,True,5,3,50,3,21.1597,0.3962,20.8579,21.6084,72.77,0.24,72.66,3,100.0
100,1000,0.7,0.5,True,5,3,100,3,22.5761,1.3791,21.0126,23.6196,73.96,0.11,71.25,5.3,100.0
100,1000,0.7,0.5,True,5,3,500,3,22.6894,2.5328,20.1332,25.1981,72.72,0.32,73.12,4,66.7
100,1000,0.7,0.5,True,5,5,50,3,22.3737,0.8848,21.3522,22.9047,72.94,0.34,66.08,3,100.0
100,1000,0.7,0.5,True,5,5,100,3,20.8078,1.9089,18.6049,21.9744,72.59,0.18,70.71,3.3,100.0
100,1000,0.7,0.5,True,5,5,500,3,18.3867,1.2138,17.6225,19.7863,73.5,0.26,78.99,12.3,100.0
100,1000,0.7,0.5,True,5,8,50,3,20.1766,0.9499,19.1677,21.0538,72.69,0.17,73.79,7,100.0
100,1000,0.7,0.5,True,5,8,100,3,21.232,2.0269,18.9051,22.6138,72.31,0.21,72.32,4.3,100.0
100,1000,0.7,0.5,True,5,8,500,3,20.376,1.1355,19.1548,21.4,72.5,0.19,70.45,3.7,100.0
100,1000,0.7,0.5,True,10,3,50,3,22.5293,0.9934,21.86,23.6707,69.83,0.36,66.98,4.3,100.0
100,1000,0.7,0.5,True,10,3,100,3,21.015,1.3693,19.7598,22.4752,69.13,0.15,62.18,6,100.0
100,1000,0.7,0.5,True,10,3,500,3,21.4243,0.9951,20.4761,22.4604,68.77,0.15,67.72,2,100.0
100,1000,0.7,0.5,True,10,5,50,3,20.0776,1.8249,17.9705,21.1553,69.18,0.29,73.54,4,100.0
100,1000,0.7,0.5,True,10,5,100,3,19.5867,2.2016,17.0532,21.036,69.65,0.16,74.99,3.3,100.0
100,1000,0.7,0.5,True,10,5,500,3,21.8088,0.5862,21.4418,22.4848,68.82,0.28,65.77,2,100.0
100,1000,0.7,0.5,True,10,8,50,3,20.8682,2.2682,18.2734,22.4736,68.72,0.08,73.19,10,100.0
100,1000,0.7,0.5,True,10,8,100,3,21.1469,2.3894,18.9133,23.6663,69.17,0.51,58.31,4.7,100.0
100,1000,0.7,0.5,True,10,8,500,3,21.0152,1.4062,20.1728,22.6386,70.3,0.21,63.41,7.7,100.0
100,1000,0.8,0.01,True,2,3,50,3,22.4781,1.9828,20.6003,24.5514,74.23,0.07,65.29,3,66.7
100,1000,0.8,0.01,True,2,3,100,3,21.9563,2.2186,20.4964,24.5094,74.37,0.06,76.24,5.7,66.7
100,1000,0.8,0.01,True,2,3,500,3,23.0981,3.0323,20.1589,26.2156,74.37,0.42,59.2,5,66.7
100,1000,0.8,0.01,True,2,5,50,3,21.5752,0.9511,20.9638,22.6709,75.57,0.26,70.99,8.7,100.0
100,1000,0.8,0.01,True,2,5,100,3,20.9611,2.0489,18.9534,23.0488,74.24,0.19,74.4,2.3,100.0
100,1000,0.8,0.01,True,2,5,500,3,22.8916,0.4166,22.5131,23.338,74.74,0.09,65.73,4,100.0
100,1000,0.8,0.01,True,2,8,50,3,20.8389,3.057,17.3224,22.8631,74.29,0.17,73.65,6,100.0
100,1000,0.8,0.01,True,2,8,100,3,20.2862,1.1746,18.9336,21.0488,75.48,0.33,75.4,7.3,100.0
100,1000,0.8,0.01,True,2,8,500,3,21.8221,0.5969,21.3951,22.5042,74.39,0.23,73.62,9,100.0
100,1000,0.8,0.01,True,5,3,50,3,20.968,3.3186,18.0495,24.5778,72.22,0.09,60.09,2.3,66.7
100,1000,0.8,0.01,True,5,3,100,3,23.3517,1.8294,21.4107,25.044,72.5,0.62,73.82,2.7,66.7
