population_size,generations,crossover_rate,mutation_rate,use_2opt,elitism_count,tournament_size,two_opt_iterations,run_number,best_distance_km,best_fitness,travel_time_minutes,is_feasible,execution_time_seconds,initial_distance_km,final_distance_km,improvement_km,improvement_percentage,convergence_generation
100,500,0.7,0.5,True,2,8,100,1,26.0825,0.036645,33.26,False,13.86,96.3313,26.2888,70.0426,72.71,11
100,500,0.7,0.5,True,2,8,100,2,24.7792,0.039236,26.52,False,14.32,69.2648,24.4867,44.7781,64.65,3
100,500,0.7,0.5,True,2,8,100,3,26.1763,0.036464,30.35,False,13.91,68.1952,26.4245,41.7707,61.25,2
100,500,0.7,0.5,True,2,8,500,1,20.3402,0.049157,23.82,True,13.89,105.3322,19.3432,85.9891,81.64,7
100,500,0.7,0.5,True,2,8,500,2,23.0195,0.042952,29.32,True,13.85,48.0505,22.2819,25.7687,53.63,2
100,500,0.7,0.5,True,2,8,500,3,25.1902,0.038405,26.8,False,13.82,83.8174,25.0384,58.779,70.13,2
100,500,0.7,0.5,True,5,3,50,1,25.2854,0.038214,25.89,False,13.49,54.0548,25.1684,28.8865,53.44,1
100,500,0.7,0.5,True,5,3,50,2,25.1424,0.038501,30.21,False,13.42,96.6057,24.9735,71.6321,74.15,2
100,500,0.7,0.5,True,5,3,50,3,20.4403,0.048911,24.8,True,13.43,65.3647,19.4453,45.9194,70.25,3
100,500,0.7,0.5,True,5,3,100,1,23.5059,0.041899,37.14,True,13.67,59.1181,22.8671,36.2511,61.32,2
100,500,0.7,0.5,True,5,3,100,2,25.0301,0.038727,28.68,False,13.67,44.663,24.8217,19.8413,44.42,4
100,500,0.7,0.5,True,5,3,100,3,24.905,0.03898,27.59,False,13.62,75.6795,24.654,51.0254,67.42,7
100,500,0.7,0.5,True,5,3,500,1,20.6337,0.04844,27.98,True,13.42,67.0846,19.6441,47.4406,70.72,2
100,500,0.7,0.5,True,5,3,500,2,25.5435,0.037701,32.81,False,13.39,88.819,25.5247,63.2943,71.26,4
100,500,0.7,0.5,True,5,3,500,3,24.1549,0.040525,32.51,False,13.36,85.8838,23.6761,62.2077,72.43,2
100,500,0.7,0.5,True,5,5,50,1,25.4703,0.037846,29.07,False,13.56,51.5987,25.423,26.1756,50.73,1
100,500,0.7,0.5,True,5,5,50,2,19.505,0.051269,20.15,True,13.45,53.4696,18.505,34.9646,65.39,5
100,500,0.7,0.5,True,5,5,50,3,20.5127,0.048734,22.28,True,13.43,62.1707,19.5195,42.6513,68.6,2
100,500,0.7,0.5,True,5,5,100,1,19.9582,0.050105,22.63,True,13.41,78.1032,18.9582,59.1449,75.73,4
100,500,0.7,0.5,True,5,5,100,2,23.2338,0.042485,30.44,True,13.34,48.5039,22.5375,25.9664,53.53,2
100,500,0.7,0.5,True,5,5,100,3,21.3861,0.046647,24.56,True,13.36,79.7997,20.4374,59.3623,74.39,6
100,500,0.7,0.5,True,5,5,500,1,25.3814,0.038023,31.82,False,13.56,75.724,25.3002,50.4238,66.59,7
100,500,0.7,0.5,True,5,5,500,2,23.7717,0.041332,29.98,True,13.45,43.6273,23.1944,20.4328,46.84,1
100,500,0.7,0.5,True,5,5,500,3,22.3426,0.044453,24.5,True,13.53,83.7061,21.4959,62.2103,74.32,3
100,500,0.7,0.5,True,5,8,50,1,22.6219,0.043828,29.67,True,13.5,52.4786,21.8163,30.6623,58.43,15
100,500,0.7,0.5,True,5,8,50,2,22.6176,0.043838,26.73,True,13.75,85.0197,21.8113,63.2084,74.35,14
100,500,0.7,0.5,True,5,8,50,3,20.017,0.049958,30.3,True,13.7,95.8331,19.017,76.8161,80.16,6
100,500,0.7,0.5,True,5,8,100,1,21.8066,0.045671,26.18,True,13.64,46.7267,20.8956,25.8311,55.28,1
100,500,0.7,0.5,True,5,8,100,2,19.7934,0.050522,26.9,True,13.78,58.2757,18.7934,39.4822,67.75,4
100,500,0.7,0.5,True,5,8,100,3,19.9085,0.05023,22.9,True,13.58,65.6044,18.9085,46.6959,71.18,12
100,500,0.7,0.5,True,5,8,500,1,19.9879,0.05003,26.85,True,13.41,79.6472,18.9879,60.6594,76.16,13
100,500,0.7,0.5,True,5,8,500,2,20.3971,0.049017,26.9,True,13.37,70.8947,19.4011,51.4936,72.63,6
100,500,0.7,0.5,True,5,8,500,3,21.2007,0.047083,26.2,True,13.34,97.5527,20.239,77.3138,79.25,7
100,500,0.7,0.5,True,10,3,50,1,19.406,0.05153,28.8,True,12.97,92.3454,18.406,73.9394,80.07,2
100,500,0.7,0.5,True,10,3,50,2,23.2813,0.042382,23.21,True,12.86,58.2704,22.5947,35.6757,61.22,1
100,500,0.7,0.5,True,10,3,50,3,22.3329,0.044474,28.25,True,12.88,51.8671,21.4848,30.3823,58.58,5
100,500,0.7,0.5,True,10,3,100,1,22.1892,0.044799,29.23,True,12.71,86.7125,21.3222,65.3903,75.41,15
100,500,0.7,0.5,True,10,3,100,2,19.4574,0.051394,21.88,True,12.88,70.0669,18.4574,51.6095,73.66,4
100,500,0.7,0.5,True,10,3,100,3,20.2447,0.049392,22.41,True,12.91,63.0651,19.2463,43.8188,69.48,2
100,500,0.7,0.5,True,10,3,500,1,23.2685,0.04241,28.29,True,12.85,45.4438,22.5792,22.8646,50.31,1
100,500,0.7,0.5,True,10,3,500,2,24.2354,0.040357,31.48,False,12.84,62.1893,23.7788,38.4104,61.76,4
100,500,0.7,0.5,True,10,3,500,3,21.336,0.046765,25.81,True,13.04,46.8295,20.3836,26.4459,56.47,1
100,500,0.7,0.5,True,10,5,50,1,20.6763,0.048337,30.14,True,12.8,86.2751,19.6881,66.587,77.18,3
100,500,0.7,0.5,True,10,5,50,2,16.2143,0.061674,25.6,True,12.83,111.8438,15.2143,96.6295,86.4,8
100,500,0.7,0.5,True,10,5,50,3,25.1136,0.038559,32.81,False,12.74,50.1662,24.9345,25.2317,50.3,6
100,500,0.7,0.5,True,10,5,100,1,21.969,0.045299,25.15,True,12.96,71.2578,21.0755,50.1823,70.42,5
100,500,0.7,0.5,True,10,5,100,2,21.9687,0.0453,23.21,True,12.98,55.1582,21.0751,34.083,61.79,8
100,500,0.7,0.5,True,10,5,100,3,22.7069,0.04364,29.63,True,12.96,85.4922,21.9148,63.5773,74.37,11
100,500,0.7,0.5,True,10,5,500,1,21.0411,0.047462,25.39,True,13.15,54.3911,20.0696,34.3215,63.1,7
100,500,0.7,0.5,True,10,5,500,2,22.3287,0.044484,23.97,True,12.89,69.1186,21.4801,47.6385,68.92,7
100,500,0.7,0.5,True,10,5,500,3,16.5829,0.060303,25.08,True,13.0,78.0931,15.5829,62.5102,80.05,4
100,500,0.7,0.5,True,10,8,50,1,18.1234,0.055177,22.76,True,13.16,46.8969,17.1234,29.7735,63.49,2
100,500,0.7,0.5,True,10,8,50,2,18.3788,0.05441,18.82,True,12.82,62.5326,17.3788,45.1538,72.21,6
100,500,0.7,0.5,True,10,8,50,3,22.3853,0.044357,31.13,True,13.04,63.8375,21.5445,42.293,66.25,6
100,500,0.7,0.5,True,10,8,100,1,20.2513,0.049376,22.12,True,12.92,69.0814,19.2529,49.8285,72.13,10
100,500,0.7,0.5,True,10,8,100,2,24.2163,0.040397,28.29,False,12.8,84.3569,23.7544,60.6024,71.84,3
100,500,0.7,0.5,True,10,8,100,3,21.2414,0.046987,23.9,True,12.94,67.4929,20.2823,47.2105,69.95,10
100,500,0.7,0.5,True,10,8,500,1,24.1821,0.040468,32.08,False,12.98,89.235,23.7107,65.5242,73.43,7
100,500,0.7,0.5,True,10,8,500,2,20.2611,0.049351,22.69,True,12.97,52.2136,19.2628,32.9508,63.11,15
100,500,0.7,0.5,True,10,8,500,3,18.6927,0.053497,20.95,True,13.0,44.1135,17.6927,26.4207,59.89,1
100,500,0.8,0.01,True,2,3,50,1,24.9776,0.038833,34.93,False,13.83,54.0601,24.7511,29.309,54.22,6
100,500,0.8,0.01,True,2,3,50,2,26.7603,0.035349,31.98,False,13.91,95.6223,27.289,68.3333,71.46,6
100,500,0.8,0.01,True,2,3,50,3,26.2115,0.036396,26.52,False,13.78,79.0276,26.4757,52.5519,66.5,4
100,500,0.8,0.01,True,2,3,100,1,24.1612,0.040512,28.51,False,13.74,38.2829,23.6841,14.5988,38.13,1
100,500,0.8,0.01,True,2,3,100,2,25.3397,0.038106,27.04,False,13.96,105.0323,25.2428,79.7895,75.97,15
100,500,0.8,0.01,True,2,3,100,3,21.0288,0.047491,24.73,True,13.79,84.3696,20.0567,64.3129,76.23,4
100,500,0.8,0.01,True,2,3,500,1,26.2294,0.036361,34.08,False,13.98,77.401,26.5017,50.8993,65.76,10
100,500,0.8,0.01,True,2,3,500,2,23.7182,0.041445,27.99,True,13.93,94.7047,23.1281,71.5766,75.58,2
100,500,0.8,0.01,True,2,3,500,3,24.7582,0.039279,27.91,False,13.75,78.6971,24.4589,54.2381,68.92,5
100,500,0.8,0.01,True,2,5,50,1,20.8402,0.047942,24.78,True,14.01,60.289,19.8586,40.4304,67.06,6
100,500,0.8,0.01,True,2,5,50,2,25.1358,0.038514,27.27,False,14.07,76.1442,24.9645,51.1797,67.21,3
100,500,0.8,0.01,True,2,5,50,3,26.4239,0.035988,36.48,False,13.98,58.4643,26.7869,31.6775,54.18,2
100,500,0.8,0.01,True,2,5,100,1,22.8402,0.043345,29.69,True,13.96,57.3967,22.0705,35.3262,61.55,14
100,500,0.8,0.01,True,2,5,100,2,23.0633,0.042856,28.39,True,14.13,86.8217,22.3338,64.4879,74.28,6
100,500,0.8,0.01,True,2,5,100,3,21.7842,0.045723,28.45,True,13.94,104.4552,20.8709,83.5844,80.02,3
100,500,0.8,0.01,True,2,5,500,1,22.2007,0.044773,27.1,True,14.07,69.0982,21.3351,47.7631,69.12,3
100,500,0.8,0.01,True,2,5,500,2,25.6401,0.03751,31.99,False,13.98,101.5364,25.6597,75.8767,74.73,15
100,500,0.8,0.01,True,2,5,500,3,20.4816,0.04881,30.81,True,13.9,72.5673,19.4876,53.0798,73.15,3
100,500,0.8,0.01,True,2,8,50,1,24.7522,0.039291,27.45,False,14.01,84.0482,24.4509,59.5973,70.91,2
100,500,0.8,0.01,True,2,8,50,2,21.1252,0.047262,27.71,True,13.88,29.5845,20.1587,9.4258,31.86,1
100,500,0.8,0.01,True,2,8,50,3,22.0199,0.045183,27.1,True,20.38,94.9016,21.1323,73.7693,77.73,6
100,500,0.8,0.01,True,2,8,100,1,21.2461,0.046976,22.8,True,14.01,165.2787,20.2874,144.9913,87.73,4
100,500,0.8,0.01,True,2,8,100,2,23.1141,0.042745,25.55,True,14.0,76.0792,22.3943,53.6849,70.56,4
100,500,0.8,0.01,True,2,8,100,3,20.4285,0.04894,23.84,True,27.84,37.8862,19.4331,18.4531,48.71,1
100,500,0.8,0.01,True,2,8,500,1,21.4717,0.046447,30.68,True,13.76,75.1432,20.5298,54.6134,72.68,7
100,500,0.8,0.01,True,2,8,500,2,22.3297,0.044482,27.1,True,34.6,53.1281,21.4812,31.6469,59.57,3
100,500,0.8,0.01,True,2,8,500,3,20.7837,0.048078,30.01,True,37.2,58.7103,19.7996,38.9107,66.28,8
100,500,0.8,0.01,True,5,3,50,1,27.2776,0.034384,33.75,False,17.29,62.9485,28.0835,34.865,55.39,4
100,500,0.8,0.01,True,5,3,50,2,24.6394,0.039522,25.35,False,36.42,93.9796,24.3024,69.6773,74.14,5
100,500,0.8,0.01,True,5,3,50,3,22.5345,0.044023,28.73,True,36.18,58.6629,21.7154,36.9474,62.98,5
100,500,0.8,0.01,True,5,3,100,1,23.4131,0.042098,26.1,True,36.37,51.9875,22.7541,29.2335,56.23,3
100,500,0.8,0.01,True,5,3,100,2,21.906,0.045443,28.95,True,36.41,66.1725,21.0054,45.1671,68.26,4
100,500,0.8,0.01,True,5,3,100,3,26.2554,0.036311,29.35,False,36.37,36.3407,26.5396,9.8011,26.97,1
100,500,0.8,0.01,True,5,3,500,1,21.3213,0.046799,23.24,True,36.68,83.4282,20.3678,63.0604,75.59,12
100,500,0.8,0.01,True,5,3,500,2,23.6737,0.04154,34.56,True,36.82,72.446,23.0731,49.3729,68.15,1
100,500,0.8,0.01,True,5,3,500,3,22.6694,0.043723,25.96,True,36.8,49.3608,21.8713,27.4895,55.69,8
100,500,0.8,0.01,True,5,5,50,1,23.3311,0.042275,25.28,True,36.12,52.6781,22.6548,30.0234,56.99,9
100,500,0.8,0.01,True,5,5,50,2,21.6054,0.046136,25.15,True,36.46,77.5131,20.675,56.8381,73.33,2
100,500,0.8,0.01,True,5,5,50,3,24.9865,0.038815,24.96,False,36.45,56.3992,24.7632,31.6361,56.09,1
100,500,0.8,0.01,True,5,5,100,1,19.0393,0.052523,26.62,True,36.11,65.1628,18.0393,47.1235,72.32,13
100,500,0.8,0.01,True,5,5,100,2,23.3244,0.042289,26.7,True,36.15,48.6722,22.6467,26.0255,53.47,9
100,500,0.8,0.01,True,5,5,100,3,19.664,0.050854,28.78,True,36.36,84.7533,18.664,66.0893,77.98,3
100,500,0.8,0.01,True,5,5,500,1,21.6977,0.045922,30.41,True,36.11,83.684,20.7759,62.9081,75.17,7
100,500,0.8,0.01,True,5,5,500,2,23.1596,0.042646,27.67,True,36.38,58.878,22.4486,36.4294,61.87,9
100,500,0.8,0.01,True,5,5,500,3,21.8693,0.045527,28.91,True,36.47,45.6442,20.9648,24.6795,54.07,8
100,500,0.8,0.01,True,5,8,50,1,20.2824,0.049299,23.18,True,36.83,35.1829,19.2844,15.8985,45.19,4
100,500,0.8,0.01,True,5,8,50,2,22.9958,0.043004,32.73,True,36.87,104.7749,22.2538,82.5211,78.76,4
100,500,0.8,0.01,True,5,8,50,3,22.4271,0.044263,25.79,True,36.91,34.1358,21.5922,12.5436,36.75,1
100,500,0.8,0.01,True,5,8,100,1,23.933,0.040991,25.48,True,36.4,83.8082,23.3957,60.4125,72.08,10
100,500,0.8,0.01,True,5,8,100,2,21.0881,0.04735,28.44,True,36.44,81.8087,20.1193,61.6894,75.41,4
100,500,0.8,0.01,True,5,8,100,3,21.1339,0.047241,24.27,True,36.3,75.9807,20.1679,55.8128,73.46,3
100,500,0.8,0.01,True,5,8,500,1,21.1655,0.047167,25.46,True,36.39,117.8076,20.2015,97.6061,82.85,11
100,500,0.8,0.01,True,5,8,500,2,20.9072,0.047781,26.22,True,36.31,49.9055,19.9287,29.9768,60.07,3
100,500,0.8,0.01,True,5,8,500,3,22.55,0.043988,23.89,True,36.61,70.6285,21.7333,48.8952,69.23,2
100,500,0.8,0.01,True,10,3,50,1,20.4628,0.048856,24.57,True,34.58,28.7518,19.4683,9.2835,32.29,1
100,500,0.8,0.01,True,10,3,50,2,23.9995,0.040851,28.21,True,34.9,42.5239,23.4794,19.0446,44.79,1
100,500,0.8,0.01,True,10,3,50,3,22.8736,0.043272,27.19,True,34.47,85.8838,22.1096,63.7742,74.26,16
100,500,0.8,0.01,True,10,3,100,1,21.2,0.047085,26.36,True,34.97,95.7144,20.2381,75.4763,78.86,6
100,500,0.8,0.01,True,10,3,100,2,25.3549,0.038075,32.52,False,35.05,106.5497,25.2636,81.286,76.29,5
100,500,0.8,0.01,True,10,3,100,3,20.5103,0.04874,24.89,True,35.06,96.1169,19.517,76.6,79.69,7
100,500,0.8,0.01,True,10,3,500,1,22.1974,0.04478,27.38,True,34.7,94.9434,21.3314,73.612,77.53,7
100,500,0.8,0.01,True,10,3,500,2,22.7462,0.043553,25.0,True,34.7,79.6055,21.9607,57.6448,72.41,14
100,500,0.8,0.01,True,10,3,500,3,20.7552,0.048146,24.69,True,34.5,100.2614,19.77,80.4914,80.28,8
100,500,0.8,0.01,True,10,5,50,1,23.7974,0.041277,30.13,True,34.5,60.7709,23.2264,37.5445,61.78,6
100,500,0.8,0.01,True,10,5,50,2,21.96,0.04532,29.01,True,34.54,69.8572,21.0654,48.7917,69.84,12
100,500,0.8,0.01,True,10,5,50,3,25.4881,0.03781,32.31,False,34.45,45.5202,25.4477,20.0725,44.1,1
100,500,0.8,0.01,True,10,5,100,1,21.9932,0.045244,30.73,True,34.7,62.9483,21.1024,41.8459,66.48,3
100,500,0.8,0.01,True,10,5,100,2,21.4282,0.046549,26.88,True,34.6,91.2161,20.4828,70.7332,77.54,11
100,500,0.8,0.01,True,10,5,100,3,23.279,0.042387,26.52,True,34.7,73.4088,22.5919,50.8169,69.22,8
100,500,0.8,0.01,True,10,5,500,1,20.4756,0.048825,25.44,True,34.77,62.3,19.4814,42.8186,68.73,16
100,500,0.8,0.01,True,10,5,500,2,18.9943,0.052647,26.37,True,34.9,69.1201,17.9943,51.1258,73.97,5
100,500,0.8,0.01,True,10,5,500,3,22.7774,0.043484,29.49,True,35.07,94.6251,21.997,72.6281,76.75,4
100,500,0.8,0.01,True,10,8,50,1,18.7399,0.053362,28.55,True,34.61,56.2189,17.7399,38.479,68.44,3
100,500,0.8,0.01,True,10,8,50,2,18.6983,0.053481,27.11,True,34.26,91.0291,17.6983,73.3308,80.56,2
100,500,0.8,0.01,True,10,8,50,3,20.7698,0.048111,27.17,True,34.51,81.9835,19.7852,62.1983,75.87,4
100,500,0.8,0.01,True,10,8,100,1,16.6338,0.060119,25.6,True,34.53,91.8896,15.6338,76.2558,82.99,5
100,500,0.8,0.01,True,10,8,100,2,21.0832,0.047362,24.67,True,34.37,79.3842,20.1142,59.27,74.66,9
100,500,0.8,0.01,True,10,8,100,3,21.8547,0.045561,25.03,True,34.48,64.4065,20.9487,43.4578,67.47,2
100,500,0.8,0.01,True,10,8,500,1,18.4818,0.054107,26.2,True,34.74,59.154,17.4818,41.6722,70.45,3
100,500,0.8,0.01,True,10,8,500,2,20.8166,0.047998,22.14,True,34.84,79.8788,19.834,60.0448,75.17,6
100,500,0.8,0.01,True,10,8,500,3,21.0648,0.047405,22.6,True,35.01,63.4857,20.0947,43.391,68.35,11
100,500,0.8,0.05,True,2,3,50,1,23.7709,0.041334,29.73,True,37.75,95.7958,23.1934,72.6024,75.79,3
100,500,0.8,0.05,True,2,3,50,2,23.4323,0.042057,25.05,True,38.01,72.5588,22.7774,49.7814,68.61,5
100,500,0.8,0.05,True,2,3,50,3,26.9132,0.035062,34.23,False,37.89,36.5127,27.521,8.9916,24.63,1
100,500,0.8,0.05,True,2,3,100,1,24.4049,0.040005,30.92,False,37.09,83.5384,23.9969,59.5415,71.27,4
100,500,0.8,0.05,True,2,3,100,2,24.7191,0.039359,29.83,False,37.23,74.1841,24.4072,49.7769,67.1,5
100,500,0.8,0.05,True,2,3,100,3,25.3215,0.038142,31.33,False,37.55,79.4358,25.2179,54.2179,68.25,4
100,500,0.8,0.05,True,2,3,500,1,26.374,0.036084,34.94,False,37.12,67.8486,26.7134,41.1352,60.63,4
100,500,0.8,0.05,True,2,3,500,2,24.3891,0.040038,34.24,False,37.35,48.9873,23.9764,25.0109,51.06,6
100,500,0.8,0.05,True,2,3,500,3,25.0073,0.038773,29.98,False,37.3,38.7263,24.7911,13.9353,35.98,1
100,500,0.8,0.05,True,2,5,50,1,17.6514,0.056653,26.25,True,37.4,89.3827,16.6514,72.7312,81.37,8
100,500,0.8,0.05,True,2,5,50,2,23.8669,0.04113,27.51,True,37.37,106.5368,23.313,83.2238,78.12,8
100,500,0.8,0.05,True,2,5,50,3,22.7746,0.04349,27.83,True,37.66,81.0626,21.9937,59.0689,72.87,8
100,500,0.8,0.05,True,2,5,100,1,23.2211,0.042513,28.01,True,37.96,70.0882,22.5223,47.5659,67.87,7
100,500,0.8,0.05,True,2,5,100,2,23.4127,0.042099,28.89,True,37.94,68.7056,22.7535,45.9521,66.88,6
100,500,0.8,0.05,True,2,5,100,3,23.9383,0.04098,28.16,True,37.71,52.1174,23.4024,28.7149,55.1,3
100,500,0.8,0.05,True,2,5,500,1,26.7257,0.035415,32.14,False,37.56,69.5221,27.2369,42.2852,60.82,6
100,500,0.8,0.05,True,2,5,500,2,21.7165,0.045879,33.67,True,37.29,89.5935,20.7964,68.797,76.79,4
100,500,0.8,0.05,True,2,5,500,3,18.8412,0.053075,30.96,True,37.72,123.446,17.8412,105.6048,85.55,9
100,500,0.8,0.05,True,2,8,50,1,25.6113,0.037567,33.08,False,37.57,47.6056,25.6193,21.9863,46.18,1
100,500,0.8,0.05,True,2,8,50,2,20.4528,0.04888,27.92,True,37.48,71.4237,19.4581,51.9656,72.76,7
100,500,0.8,0.05,True,2,8,50,3,23.4636,0.041989,30.26,True,37.37,78.3896,22.8155,55.5741,70.89,7
100,500,0.8,0.05,True,2,8,100,1,23.2427,0.042466,28.86,True,37.52,49.3723,22.5482,26.8241,54.33,1
100,500,0.8,0.05,True,2,8,100,2,19.4796,0.051336,24.41,True,37.72,97.4261,18.4796,78.9465,81.03,9
100,500,0.8,0.05,True,2,8,100,3,27.8867,0.033272,27.38,False,37.68,111.9406,29.0549,82.8857,74.04,2
100,500,0.8,0.05,True,2,8,500,1,25.5573,0.037673,28.12,False,37.83,40.8131,25.544,15.2692,37.41,1
100,500,0.8,0.05,True,2,8,500,2,22.7714,0.043497,25.62,True,37.64,44.4681,21.9901,22.478,50.55,1
100,500,0.8,0.05,True,2,8,500,3,22.8964,0.043222,33.7,True,37.72,58.3905,22.1365,36.254,62.09,4
100,500,0.8,0.05,True,5,3,50,1,24.4893,0.039831,33.58,False,36.35,89.2753,24.1063,65.169,73.0,3
100,500,0.8,0.05,True,5,3,50,2,24.7851,0.039224,32.97,False,36.5,53.5539,24.4945,29.0595,54.26,3
100,500,0.8,0.05,True,5,3,50,3,23.2967,0.042349,29.85,True,36.44,83.185,22.6132,60.5718,72.82,11
100,500,0.8,0.05,True,5,3,100,1,25.9691,0.036865,34.08,False,36.33,90.6319,26.1257,64.5063,71.17,6
100,500,0.8,0.05,True,5,3,100,2,21.5669,0.046226,29.7,True,36.26,40.5248,20.6331,19.8918,49.09,1
100,500,0.8,0.05,True,5,3,100,3,22.4286,0.04426,28.13,True,36.3,74.4684,21.5939,52.8745,71.0,3
100,500,0.8,0.05,True,5,3,500,1,21.5508,0.046263,25.57,True,36.47,43.7124,20.6156,23.0969,52.84,1
100,500,0.8,0.05,True,5,3,500,2,21.9792,0.045276,25.56,True,36.54,61.5563,21.0868,40.4695,65.74,2
100,500,0.8,0.05,True,5,3,500,3,23.3147,0.04231,24.97,True,36.29,31.6802,22.6349,9.0452,28.55,1
100,500,0.8,0.05,True,5,5,50,1,21.8424,0.045589,30.71,True,36.84,68.2953,20.9351,47.3602,69.35,20
100,500,0.8,0.05,True,5,5,50,2,21.5981,0.046153,20.19,True,36.84,42.8692,20.6671,22.2022,51.79,1
100,500,0.8,0.05,True,5,5,50,3,23.8905,0.04108,29.39,True,36.96,53.7941,23.3425,30.4516,56.61,3
100,500,0.8,0.05,True,5,5,100,1,21.6681,0.045991,28.62,True,36.29,80.6935,20.7435,59.95,74.29,6
100,500,0.8,0.05,True,5,5,100,2,21.5687,0.046221,26.02,True,36.29,103.1654,20.6351,82.5303,80.0,2
100,500,0.8,0.05,True,5,5,100,3,23.3333,0.04227,26.06,True,36.33,79.0265,22.6574,56.3692,71.33,3
100,500,0.8,0.05,True,5,5,500,1,24.8514,0.039089,26.62,False,36.24,65.4225,24.5825,40.8399,62.42,7
100,500,0.8,0.05,True,5,5,500,2,23.9456,0.040964,25.66,True,36.24,129.9133,23.4116,106.5016,81.98,7
100,500,0.8,0.05,True,5,5,500,3,18.6509,0.053617,24.0,True,36.25,94.1683,17.6509,76.5174,81.26,3
100,500,0.8,0.05,True,5,8,50,1,23.1457,0.042677,32.01,True,36.33,83.7725,22.432,61.3405,73.22,4
100,500,0.8,0.05,True,5,8,50,2,16.687,0.059927,24.61,True,36.28,99.2098,15.687,83.5228,84.19,7
100,500,0.8,0.05,True,5,8,50,3,23.1906,0.042579,27.02,True,36.29,69.2289,22.4856,46.7432,67.52,12
100,500,0.8,0.05,True,5,8,100,1,22.158,0.044869,24.73,True,36.95,70.9423,21.287,49.6553,69.99,6
100,500,0.8,0.05,True,5,8,100,2,19.4232,0.051485,24.1,True,37.05,56.1625,18.4232,37.7392,67.2,12
100,500,0.8,0.05,True,5,8,100,3,18.3765,0.054417,23.34,True,37.03,92.9559,17.3765,75.5794,81.31,3
100,500,0.8,0.05,True,5,8,500,1,21.6755,0.045974,32.93,True,36.3,57.1855,20.7515,36.434,63.71,3
100,500,0.8,0.05,True,5,8,500,2,22.2722,0.044611,24.52,True,36.28,70.5025,21.4159,49.0865,69.62,7
100,500,0.8,0.05,True,5,8,500,3,22.5293,0.044034,26.02,True,36.59,66.148,21.7095,44.4385,67.18,3
100,500,0.8,0.05,True,10,3,50,1,20.5356,0.048678,28.93,True,34.69,79.3904,19.543,59.8474,75.38,2
100,500,0.8,0.05,True,10,3,50,2,23.0284,0.042932,25.72,True,34.88,60.9954,22.2924,38.703,63.45,5
100,500,0.8,0.05,True,10,3,50,3,21.2757,0.046907,24.97,True,34.74,49.7894,20.319,29.4704,59.19,2
100,500,0.8,0.05,True,10,3,100,1,22.7797,0.043479,24.99,True,34.69,69.2179,21.9997,47.2181,68.22,2
100,500,0.8,0.05,True,10,3,100,2,23.8334,0.041201,31.05,True,34.63,105.4413,23.2711,82.1702,77.93,5
100,500,0.8,0.05,True,10,3,100,3,23.9687,0.040916,27.42,True,34.85,63.8757,23.4406,40.435,63.3,1
100,500,0.8,0.05,True,10,3,500,1,20.1001,0.04975,28.67,True,35.22,82.0714,19.1003,62.9711,76.73,6
100,500,0.8,0.05,True,10,3,500,2,20.1056,0.049737,26.92,True,35.36,69.7543,19.1059,50.6484,72.61,3
100,500,0.8,0.05,True,10,3,500,3,21.24,0.046991,27.92,True,35.09,71.2526,20.2808,50.9718,71.54,6
100,500,0.8,0.05,True,10,5,50,1,22.6074,0.043861,29.65,True,34.77,59.685,21.7995,37.8855,63.48,7
100,500,0.8,0.05,True,10,5,50,2,20.9543,0.047669,25.03,True,34.55,90.4135,19.9782,70.4354,77.9,10
100,500,0.8,0.05,True,10,5,50,3,20.9102,0.047774,24.0,True,34.71,83.7086,19.9319,63.7767,76.19,3
100,500,0.8,0.05,True,10,5,100,1,20.6559,0.048386,32.58,True,34.83,70.9362,19.667,51.2691,72.28,13
100,500,0.8,0.05,True,10,5,100,2,23.4114,0.042102,28.88,True,34.4,110.9796,22.752,88.2277,79.5,3
100,500,0.8,0.05,True,10,5,100,3,18.4218,0.054283,25.16,True,34.79,62.7564,17.4218,45.3346,72.24,1
100,500,0.8,0.05,True,10,5,500,1,19.6113,0.050991,25.49,True,34.61,50.2434,18.6113,31.6321,62.96,6
100,500,0.8,0.05,True,10,5,500,2,20.6913,0.048301,23.56,True,34.67,46.9297,19.7037,27.2261,58.01,1
100,500,0.8,0.05,True,10,5,500,3,23.873,0.041117,31.83,True,34.6,57.4262,23.3206,34.1057,59.39,6
100,500,0.8,0.05,True,10,8,50,1,19.3613,0.051649,22.59,True,35.01,105.0384,18.3613,86.677,82.52,6
100,500,0.8,0.05,True,10,8,50,2,21.3124,0.04682,24.77,True,35.22,52.5873,20.3583,32.229,61.29,1
100,500,0.8,0.05,True,10,8,50,3,21.8022,0.045681,25.6,True,35.31,82.7295,20.8907,61.8388,74.75,9
100,500,0.8,0.05,True,10,8,100,1,23.0088,0.042975,25.19,True,34.72,93.0676,22.2692,70.7984,76.07,3
100,500,0.8,0.05,True,10,8,100,2,20.1553,0.049613,29.69,True,34.44,56.1206,19.1559,36.9647,65.87,10
100,500,0.8,0.05,True,10,8,100,3,19.9075,0.050232,24.12,True,34.83,83.439,18.9075,64.5315,77.34,9
100,500,0.8,0.05,True,10,8,500,1,24.0006,0.040848,29.41,False,34.63,77.3385,23.4808,53.8577,69.64,11
100,500,0.8,0.05,True,10,8,500,2,21.4734,0.046443,23.65,True,34.45,61.4673,20.5317,40.9356,66.6,14
