population_size,generations,crossover_rate,mutation_rate,use_2opt,elitism_count,tournament_size,two_opt_iterations,run_number,best_distance_km,best_fitness,travel_time_minutes,is_feasible,execution_time_seconds,initial_distance_km,final_distance_km,improvement_km,improvement_percentage,convergence_generation
500,20,0.7,0.2,True,2,5,50,1,15.2565,0.065546,24.85,True,1.78,58.1474,14.2565,43.8909,75.48,9
500,20,0.7,0.2,True,2,5,50,2,18.2355,0.054838,19.74,True,1.79,40.1,17.2355,22.8645,57.02,13
500,20,0.7,0.2,True,2,5,50,3,15.2698,0.065489,24.12,True,1.72,50.8651,14.2698,36.5953,71.95,8
500,20,0.7,0.2,True,2,5,100,1,15.6674,0.063827,25.65,True,1.79,52.6482,14.6674,37.9807,72.14,9
500,20,0.7,0.2,True,2,5,100,2,15.4101,0.064893,23.71,True,1.67,42.9338,14.4101,28.5237,66.44,11
500,20,0.7,0.2,True,2,5,100,3,15.6674,0.063827,25.65,True,1.7,38.6148,14.6674,23.9474,62.02,10
500,20,0.7,0.2,True,2,5,500,1,17.9517,0.055705,21.44,True,1.72,50.6656,16.9517,33.714,66.54,10
500,20,0.7,0.2,True,2,5,500,2,18.2978,0.054652,23.34,True,1.82,39.2276,17.2978,21.9298,55.9,11
500,20,0.7,0.2,True,2,5,500,3,15.9743,0.062601,24.1,True,1.77,47.9992,14.9743,33.025,68.8,11
500,20,0.7,0.2,True,2,8,50,1,14.9866,0.066726,24.05,True,1.75,51.8029,13.9866,37.8163,73.0,9
500,20,0.7,0.2,True,2,8,50,2,18.9628,0.052735,23.85,True,1.7,38.9506,17.9628,20.9878,53.88,7
500,20,0.7,0.2,True,2,8,50,3,18.4177,0.054296,22.15,True,1.73,51.8078,17.4177,34.3901,66.38,6
500,20,0.7,0.2,True,2,8,100,1,16.1366,0.061971,24.8,True,1.74,72.6261,15.1366,57.4894,79.16,8
500,20,0.7,0.2,True,2,8,100,2,16.2223,0.061644,22.5,True,1.75,60.7134,15.2223,45.4911,74.93,9
500,20,0.7,0.2,True,2,8,100,3,15.4234,0.064837,22.98,True,1.81,51.3399,14.4234,36.9165,71.91,10
500,20,0.7,0.2,True,2,8,500,1,15.4101,0.064893,23.71,True,1.71,56.5417,14.4101,42.1316,74.51,9
500,20,0.7,0.2,True,2,8,500,2,15.4234,0.064837,22.98,True,1.63,59.2584,14.4234,44.835,75.66,8
500,20,0.7,0.2,True,2,8,500,3,19.9035,0.050243,24.01,True,1.69,47.6617,18.9035,28.7582,60.34,7
500,20,0.7,0.2,True,5,3,50,1,14.8635,0.067279,24.0,True,1.76,58.3551,13.8635,44.4916,76.24,13
500,20,0.7,0.2,True,5,3,50,2,15.4101,0.064893,23.71,True,1.76,65.3021,14.4101,50.8921,77.93,14
500,20,0.7,0.2,True,5,3,50,3,15.2565,0.065546,24.85,True,1.71,47.7577,14.2565,33.5012,70.15,7
500,20,0.7,0.2,True,5,3,100,1,16.2051,0.061709,24.41,True,1.75,45.2984,15.2051,30.0934,66.43,14
500,20,0.7,0.2,True,5,3,100,2,17.8778,0.055935,18.82,True,1.78,46.5837,16.8778,29.7059,63.77,20
500,20,0.7,0.2,True,5,3,100,3,15.2565,0.065546,24.85,True,1.69,44.3759,14.2565,30.1194,67.87,13
500,20,0.7,0.2,True,5,3,500,1,14.8635,0.067279,24.0,True,1.73,47.2385,13.8635,33.375,70.65,14
500,20,0.7,0.2,True,5,3,500,2,18.2978,0.054652,23.34,True,1.68,40.7912,17.2978,23.4934,57.59,12
500,20,0.7,0.2,True,5,3,500,3,15.4101,0.064893,23.71,True,1.69,61.5313,14.4101,47.1212,76.58,13
500,20,0.7,0.2,True,5,5,50,1,17.8706,0.055958,28.82,True,1.68,36.1784,16.8706,19.3077,53.37,11
500,20,0.7,0.2,True,5,5,50,2,15.2565,0.065546,24.85,True,1.69,39.1705,14.2565,24.9139,63.6,7
500,20,0.7,0.2,True,5,5,50,3,15.4101,0.064893,23.71,True,1.67,50.0509,14.4101,35.6408,71.21,11
500,20,0.7,0.2,True,5,5,100,1,16.1366,0.061971,24.8,True,1.81,72.0189,15.1366,56.8823,78.98,10
500,20,0.7,0.2,True,5,5,100,2,17.5022,0.057136,22.71,True,1.65,43.919,16.5022,27.4167,62.43,9
500,20,0.7,0.2,True,5,5,100,3,16.6682,0.059994,24.56,True,1.69,44.7685,15.6682,29.1003,65.0,13
500,20,0.7,0.2,True,5,5,500,1,16.8258,0.059432,26.52,True,1.63,48.4269,15.8258,32.6011,67.32,10
500,20,0.7,0.2,True,5,5,500,2,18.1513,0.055092,20.23,True,1.74,44.8224,17.1513,27.6711,61.74,8
500,20,0.7,0.2,True,5,5,500,3,14.8635,0.067279,24.0,True,1.74,56.8102,13.8635,42.9467,75.6,9
500,20,0.7,0.2,True,5,8,50,1,17.8778,0.055935,18.82,True,1.79,57.9777,16.8778,41.0999,70.89,6
500,20,0.7,0.2,True,5,8,50,2,15.9006,0.062891,22.96,True,1.81,40.9883,14.9006,26.0877,63.65,8
500,20,0.7,0.2,True,5,8,50,3,15.2698,0.065489,24.12,True,1.74,41.1975,14.2698,26.9277,65.36,8
500,20,0.7,0.2,True,5,8,100,1,18.2846,0.054691,20.17,True,1.71,55.9619,17.2846,38.6773,69.11,8
500,20,0.7,0.2,True,5,8,100,2,19.0661,0.052449,20.15,True,1.73,74.7705,18.0661,56.7044,75.84,8
500,20,0.7,0.2,True,5,8,100,3,18.8872,0.052946,20.98,True,1.73,70.3946,17.8872,52.5074,74.59,9
500,20,0.7,0.2,True,5,8,500,1,15.8707,0.063009,23.66,True,1.69,68.3053,14.8707,53.4346,78.23,10
500,20,0.7,0.2,True,5,8,500,2,15.4101,0.064893,23.71,True,1.69,57.1229,14.4101,42.7128,74.77,9
500,20,0.7,0.2,True,5,8,500,3,15.2565,0.065546,24.85,True,1.72,57.3606,14.2565,43.1041,75.15,8
500,20,0.7,0.2,True,10,3,50,1,14.9866,0.066726,24.05,True,1.86,45.1902,13.9866,31.2036,69.05,10
500,20,0.7,0.2,True,10,3,50,2,15.8873,0.062944,23.69,True,1.81,49.4351,14.8873,34.5479,69.89,12
500,20,0.7,0.2,True,10,3,50,3,14.8723,0.067239,24.18,True,1.69,50.8293,13.8723,36.9571,72.71,15
500,20,0.7,0.2,True,10,3,100,1,15.2698,0.065489,24.12,True,1.73,41.3053,14.2698,27.0354,65.45,14
500,20,0.7,0.2,True,10,3,100,2,18.2355,0.054838,19.74,True,1.61,38.144,17.2355,20.9084,54.81,13
500,20,0.7,0.2,True,10,3,100,3,16.1413,0.061953,24.87,True,1.69,64.2898,15.1413,49.1485,76.45,9
500,20,0.7,0.2,True,10,3,500,1,14.8635,0.067279,24.0,True,1.72,42.5716,13.8635,28.7082,67.43,12
500,20,0.7,0.2,True,10,3,500,2,15.2698,0.065489,24.12,True,1.66,69.9693,14.2698,55.6994,79.61,10
500,20,0.7,0.2,True,10,3,500,3,16.2184,0.061659,23.68,True,1.77,61.5908,15.2184,46.3725,75.29,9
500,20,0.7,0.2,True,10,5,50,1,19.1125,0.052322,23.25,True,1.67,61.3658,18.1125,43.2534,70.48,8
500,20,0.7,0.2,True,10,5,50,2,16.6682,0.059994,24.56,True,1.62,63.2749,15.6682,47.6066,75.24,13
500,20,0.7,0.2,True,10,5,50,3,16.2051,0.061709,24.41,True,1.65,31.256,15.2051,16.051,51.35,13
500,20,0.7,0.2,True,10,5,100,1,16.7508,0.059699,23.61,True,1.69,32.3331,15.7508,16.5823,51.29,11
500,20,0.7,0.2,True,10,5,100,2,15.4101,0.064893,23.71,True,1.65,63.196,14.4101,48.7859,77.2,9
500,20,0.7,0.2,True,10,5,100,3,15.4101,0.064893,23.71,True,1.64,50.149,14.4101,35.7389,71.27,8
500,20,0.7,0.2,True,10,5,500,1,15.4234,0.064837,22.98,True,1.87,43.0239,14.4234,28.6005,66.48,10
500,20,0.7,0.2,True,10,5,500,2,18.6423,0.053641,21.09,True,1.67,55.6704,17.6423,38.0281,68.31,13
500,20,0.7,0.2,True,10,5,500,3,15.4101,0.064893,23.71,True,1.65,66.0711,14.4101,51.661,78.19,11
500,20,0.7,0.2,True,10,8,50,1,18.8513,0.053047,24.32,True,1.68,28.7957,17.8513,10.9444,38.01,7
500,20,0.7,0.2,True,10,8,50,2,17.3555,0.057619,23.86,True,1.69,57.312,16.3555,40.9566,71.46,9
500,20,0.7,0.2,True,10,8,50,3,18.1165,0.055198,20.82,True,1.73,50.6655,17.1165,33.5489,66.22,9
500,20,0.7,0.2,True,10,8,100,1,18.7027,0.053468,27.05,True,1.71,51.9759,17.7027,34.2732,65.94,9
500,20,0.7,0.2,True,10,8,100,2,15.2565,0.065546,24.85,True,1.7,62.0703,14.2565,47.8137,77.03,8
500,20,0.7,0.2,True,10,8,100,3,18.8948,0.052924,20.46,True,1.82,57.4453,17.8948,39.5505,68.85,6
500,20,0.7,0.2,True,10,8,500,1,18.8346,0.053094,24.3,True,1.7,62.9323,17.8346,45.0978,71.66,8
500,20,0.7,0.2,True,10,8,500,2,19.3185,0.051764,22.91,True,1.68,38.1918,18.3185,19.8733,52.04,7
500,20,0.7,0.2,True,10,8,500,3,16.2023,0.06172,21.05,True,1.66,25.2112,15.2023,10.0089,39.7,7
500,20,0.7,0.2,False,2,3,50,1,16.3619,0.061118,21.23,True,0.56,44.0581,15.3619,28.6962,65.13,14
500,20,0.7,0.2,False,2,3,50,2,18.3621,0.05446,22.35,True,0.58,45.8838,17.3621,28.5217,62.16,13
500,20,0.7,0.2,False,2,3,50,3,18.4044,0.054335,22.88,True,0.61,32.7291,17.4044,15.3246,46.82,15
500,20,0.7,0.2,False,2,3,100,1,15.884,0.062957,22.93,True,0.58,53.614,14.884,38.7301,72.24,13
500,20,0.7,0.2,False,2,3,100,2,16.7508,0.059699,23.61,True,0.69,49.6846,15.7508,33.9339,68.3,13
500,20,0.7,0.2,False,2,3,100,3,16.2023,0.06172,21.05,True,0.59,53.1413,15.2023,37.939,71.39,12
500,20,0.7,0.2,False,2,3,500,1,15.4101,0.064893,23.71,True,0.59,34.412,14.4101,20.002,58.12,15
500,20,0.7,0.2,False,2,3,500,2,17.9494,0.055712,23.12,True,0.58,51.123,16.9494,34.1737,66.85,20
500,20,0.7,0.2,False,2,3,500,3,18.2846,0.054691,20.17,True,0.48,34.5749,17.2846,17.2903,50.01,12
500,20,0.7,0.2,False,2,5,50,1,15.4234,0.064837,22.98,True,0.57,44.5491,14.4234,30.1257,67.62,14
500,20,0.7,0.2,False,2,5,50,2,17.2078,0.058113,23.79,True,0.58,81.8723,16.2078,65.6645,80.2,14
500,20,0.7,0.2,False,2,5,50,3,17.5155,0.057092,21.98,True,0.62,54.0198,16.5155,37.5042,69.43,12
500,20,0.7,0.2,False,2,5,100,1,18.6396,0.053649,22.21,True,0.59,50.2763,17.6396,32.6368,64.91,10
500,20,0.7,0.2,False,2,5,100,2,17.9517,0.055705,21.44,True,0.58,57.8447,16.9517,40.8931,70.69,11
500,20,0.7,0.2,False,2,5,100,3,17.7588,0.05631,19.9,True,0.61,64.3532,16.7588,47.5944,73.96,11
500,20,0.7,0.2,False,2,5,500,1,15.2565,0.065546,24.85,True,0.52,50.8988,14.2565,36.6423,71.99,11
500,20,0.7,0.2,False,2,5,500,2,16.2189,0.061656,21.07,True,0.6,37.8851,15.2189,22.6662,59.83,14
500,20,0.7,0.2,False,2,5,500,3,16.4915,0.060637,23.19,True,0.58,57.6288,15.4915,42.1373,73.12,14
500,20,0.7,0.2,False,2,8,50,1,16.2267,0.061627,24.28,True,0.64,43.7926,15.2267,28.5659,65.23,9
500,20,0.7,0.2,False,2,8,50,2,19.7245,0.050698,26.31,True,0.73,28.458,18.7245,9.7334,34.2,9
500,20,0.7,0.2,False,2,8,50,3,19.1699,0.052165,21.4,True,0.64,70.6304,18.1699,52.4606,74.27,6
500,20,0.7,0.2,False,2,8,100,1,18.8318,0.053102,21.39,True,0.63,42.1373,17.8318,24.3056,57.68,11
500,20,0.7,0.2,False,2,8,100,2,19.254,0.051937,22.51,True,0.65,47.4614,18.254,29.2074,61.54,10
500,20,0.7,0.2,False,2,8,100,3,18.0189,0.055497,24.98,True,0.6,45.5647,17.0189,28.5458,62.65,10
500,20,0.7,0.2,False,2,8,500,1,16.2223,0.061644,22.5,True,0.63,48.2711,15.2223,33.0488,68.47,10
500,20,0.7,0.2,False,2,8,500,2,18.7724,0.05327,20.88,True,0.63,51.4131,17.7724,33.6407,65.43,7
500,20,0.7,0.2,False,2,8,500,3,19.0011,0.052628,28.62,True,0.59,59.4305,18.0011,41.4293,69.71,8
500,20,0.7,0.2,False,5,3,50,1,15.2565,0.065546,24.85,True,0.66,52.6362,14.2565,38.3797,72.91,20
500,20,0.7,0.2,False,5,3,50,2,15.4101,0.064893,23.71,True,0.57,59.6961,14.4101,45.286,75.86,20
500,20,0.7,0.2,False,5,3,50,3,15.4101,0.064893,23.71,True,0.55,57.9022,14.4101,43.4922,75.11,15
500,20,0.7,0.2,False,5,3,100,1,15.4101,0.064893,23.71,True,0.56,40.4591,14.4101,26.049,64.38,20
500,20,0.7,0.2,False,5,3,100,2,15.4234,0.064837,22.98,True,0.56,59.7395,14.4234,45.3162,75.86,20
500,20,0.7,0.2,False,5,3,100,3,17.7996,0.056181,19.94,True,0.58,50.7861,16.7996,33.9866,66.92,20
500,20,0.7,0.2,False,5,3,500,1,18.0137,0.055513,22.13,True,0.56,42.9277,17.0137,25.914,60.37,20
500,20,0.7,0.2,False,5,3,500,2,15.0087,0.066628,23.5,True,0.67,73.8939,14.0087,59.8852,81.04,20
500,20,0.7,0.2,False,5,3,500,3,15.4101,0.064893,23.71,True,0.54,42.4664,14.4101,28.0564,66.07,12
500,20,0.7,0.2,False,5,5,50,1,18.4832,0.054103,22.35,True,0.56,41.2981,17.4832,23.8149,57.67,12
500,20,0.7,0.2,False,5,5,50,2,19.4705,0.05136,23.22,True,0.6,48.9213,18.4705,30.4507,62.24,13
500,20,0.7,0.2,False,5,5,50,3,18.0626,0.055363,26.99,True,0.59,42.3766,17.0626,25.3139,59.74,14
500,20,0.7,0.2,False,5,5,100,1,16.5367,0.060472,21.79,True,0.59,46.8876,15.5367,31.3509,66.86,9
500,20,0.7,0.2,False,5,5,100,2,19.3324,0.051727,25.67,True,0.59,39.6751,18.3324,21.3426,53.79,8
500,20,0.7,0.2,False,5,5,100,3,19.2969,0.051822,20.83,True,0.57,41.9568,18.2969,23.6599,56.39,10
500,20,0.7,0.2,False,5,5,500,1,16.1413,0.061953,24.87,True,0.69,54.3871,15.1413,39.2458,72.16,13
500,20,0.7,0.2,False,5,5,500,2,18.9534,0.052761,20.72,True,0.59,46.4816,17.9534,28.5282,61.38,12
500,20,0.7,0.2,False,5,5,500,3,15.2565,0.065546,24.85,True,0.62,41.343,14.2565,27.0865,65.52,10
500,20,0.7,0.2,False,5,8,50,1,20.1155,0.049712,23.16,False,0.65,74.5422,19.1159,55.4263,74.36,9
500,20,0.7,0.2,False,5,8,50,2,16.4513,0.060786,26.31,True,0.62,52.6569,15.4513,37.2057,70.66,9
500,20,0.7,0.2,False,5,8,50,3,19.8052,0.050492,22.58,True,0.64,47.2686,18.8052,28.4634,60.22,9
500,20,0.7,0.2,False,5,8,100,1,18.8162,0.053146,23.8,True,0.63,55.9802,17.8162,38.1641,68.17,9
500,20,0.7,0.2,False,5,8,100,2,18.4177,0.054296,22.15,True,0.63,44.748,17.4177,27.3303,61.08,8
500,20,0.7,0.2,False,5,8,100,3,16.8953,0.059188,25.73,True,0.73,53.9638,15.8953,38.0686,70.54,10
500,20,0.7,0.2,False,5,8,500,1,16.9075,0.059145,25.88,True,0.65,54.3434,15.9075,38.4359,70.73,9
500,20,0.7,0.2,False,5,8,500,2,18.9257,0.052838,21.69,True,0.64,33.0164,17.9257,15.0906,45.71,7
500,20,0.7,0.2,False,5,8,500,3,18.985,0.052673,23.36,True,0.6,28.168,17.985,10.183,36.15,9
500,20,0.7,0.2,False,10,3,50,1,15.4101,0.064893,23.71,True,0.56,60.1626,14.4101,45.7525,76.05,20
500,20,0.7,0.2,False,10,3,50,2,15.8707,0.063009,23.66,True,0.57,58.1007,14.8707,43.23,74.41,15
500,20,0.7,0.2,False,10,3,50,3,15.2565,0.065546,24.85,True,0.68,55.8148,14.2565,41.5583,74.46,14
500,20,0.7,0.2,False,10,3,100,1,18.3111,0.054612,22.61,True,0.66,63.6941,17.3111,46.3831,72.82,20
500,20,0.7,0.2,False,10,3,100,2,16.1366,0.061971,24.8,True,0.6,42.9459,15.1366,27.8093,64.75,20
500,20,0.7,0.2,False,10,3,100,3,16.8104,0.059487,25.15,True,0.55,43.7233,15.8104,27.9128,63.84,20
500,20,0.7,0.2,False,10,3,500,1,16.3356,0.061216,22.18,True,0.55,44.8805,15.3356,29.5449,65.83,20
500,20,0.7,0.2,False,10,3,500,2,16.6576,0.060033,25.03,True,0.56,45.8678,15.6576,30.2103,65.86,20
500,20,0.7,0.2,False,10,3,500,3,16.2902,0.061387,23.66,True,0.56,44.7899,15.2902,29.4997,65.86,15
500,20,0.7,0.2,False,10,5,50,1,16.5475,0.060432,25.6,True,0.62,52.4971,15.5475,36.9496,70.38,10
500,20,0.7,0.2,False,10,5,50,2,16.6797,0.059953,21.95,True,0.58,44.0212,15.6797,28.3415,64.38,9
500,20,0.7,0.2,False,10,5,50,3,16.8441,0.059368,24.96,True,0.68,51.7417,15.8441,35.8977,69.38,13
500,20,0.7,0.2,False,10,5,100,1,17.5155,0.057092,21.98,True,0.6,54.4223,16.5155,37.9068,69.65,14
500,20,0.7,0.2,False,10,5,100,2,17.1757,0.058222,22.34,True,0.57,50.031,16.1757,33.8553,67.67,15
500,20,0.7,0.2,False,10,5,100,3,19.3626,0.051646,23.7,True,0.59,56.6267,18.3626,38.2641,67.57,9
500,20,0.7,0.2,False,10,5,500,1,15.4101,0.064893,23.71,True,0.59,41.0742,14.4101,26.6641,64.92,10
500,20,0.7,0.2,False,10,5,500,2,19.5094,0.051257,22.0,True,0.59,60.1018,18.5094,41.5924,69.2,8
500,20,0.7,0.2,False,10,5,500,3,18.3621,0.05446,22.35,True,0.59,61.1148,17.3621,43.7526,71.59,11
500,20,0.7,0.2,False,10,8,50,1,14.9866,0.066726,24.05,True,0.62,52.4432,13.9866,38.4566,73.33,9
500,20,0.7,0.2,False,10,8,50,2,18.7434,0.053352,19.85,True,0.73,50.7687,17.7434,33.0253,65.05,9
500,20,0.7,0.2,False,10,8,50,3,19.3458,0.051691,23.86,True,0.63,44.0525,18.3458,25.7067,58.35,9
500,20,0.7,0.2,False,10,8,100,1,18.7785,0.053252,23.59,True,0.6,62.2574,17.7785,44.4789,71.44,6
500,20,0.7,0.2,False,10,8,100,2,16.1366,0.061971,24.8,True,0.64,60.1539,15.1366,45.0173,74.84,8
500,20,0.7,0.2,False,10,8,100,3,16.862,0.059305,23.05,True,0.62,55.7045,15.862,39.8425,71.52,8
500,20,0.7,0.2,False,10,8,500,1,18.8977,0.052917,26.37,True,0.66,59.797,17.8977,41.8993,70.07,9
500,20,0.7,0.2,False,10,8,500,2,18.652,0.053614,20.47,True,0.64,40.4757,17.652,22.8237,56.39,10
500,20,0.7,0.2,False,10,8,500,3,19.1853,0.052123,20.65,True,0.72,39.4703,18.1853,21.285,53.93,8
500,20,0.7,0.5,True,2,3,50,1,14.9954,0.066687,24.23,True,1.89,52.2437,13.9954,38.2484,73.21,15
500,20,0.7,0.5,True,2,3,50,2,15.4101,0.064893,23.71,True,1.9,62.131,14.4101,47.7209,76.81,20
500,20,0.7,0.5,True,2,3,50,3,15.8707,0.063009,23.66,True,1.9,55.5639,14.8707,40.6933,73.24,15
500,20,0.7,0.5,True,2,3,100,1,15.9006,0.062891,22.96,True,1.81,39.1434,14.9006,24.2428,61.93,15
500,20,0.7,0.5,True,2,3,100,2,15.2565,0.065546,24.85,True,1.91,32.9553,14.2565,18.6987,56.74,12
500,20,0.7,0.5,True,2,3,100,3,14.8635,0.067279,24.0,True,1.92,39.3726,13.8635,25.5092,64.79,12
500,20,0.7,0.5,True,2,3,500,1,14.8635,0.067279,24.0,True,1.92,44.8289,13.8635,30.9655,69.07,20
500,20,0.7,0.5,True,2,3,500,2,16.3453,0.06118,21.21,True,1.9,34.2365,15.3453,18.8912,55.18,9
500,20,0.7,0.5,True,2,3,500,3,15.2698,0.065489,24.12,True,1.86,55.5705,14.2698,41.3007,74.32,9
500,20,0.7,0.5,True,2,5,50,1,15.2698,0.065489,24.12,True,1.89,43.8172,14.2698,29.5474,67.43,12
500,20,0.7,0.5,True,2,5,50,2,15.2565,0.065546,24.85,True,1.85,58.1622,14.2565,43.9056,75.49,10
500,20,0.7,0.5,True,2,5,50,3,15.884,0.062957,22.93,True,1.88,67.9287,14.884,53.0448,78.09,9
500,20,0.7,0.5,True,2,5,100,1,15.2698,0.065489,24.12,True,1.85,52.5777,14.2698,38.3079,72.86,10
500,20,0.7,0.5,True,2,5,100,2,15.4101,0.064893,23.71,True,1.77,44.799,14.4101,30.3889,67.83,9
500,20,0.7,0.5,True,2,5,100,3,15.2565,0.065546,24.85,True,1.89,55.1871,14.2565,40.9305,74.17,10
500,20,0.7,0.5,True,2,5,500,1,18.4699,0.054142,23.08,True,1.95,49.0532,17.4699,31.5833,64.39,10
500,20,0.7,0.5,True,2,5,500,2,15.4101,0.064893,23.71,True,1.81,47.8912,14.4101,33.4812,69.91,11
500,20,0.7,0.5,True,2,5,500,3,15.4234,0.064837,22.98,True,1.81,42.2099,14.4234,27.7865,65.83,8
500,20,0.7,0.5,True,2,8,50,1,17.8778,0.055935,18.82,True,1.94,67.5957,16.8778,50.7179,75.03,10
500,20,0.7,0.5,True,2,8,50,2,15.2565,0.065546,24.85,True,1.9,45.8621,14.2565,31.6056,68.91,6
500,20,0.7,0.5,True,2,8,50,3,18.8318,0.053102,21.39,True,1.85,59.8746,17.8318,42.0429,70.22,7
500,20,0.7,0.5,True,2,8,100,1,18.8513,0.053047,24.32,True,1.83,37.9676,17.8513,20.1163,52.98,7
500,20,0.7,0.5,True,2,8,100,2,17.7588,0.05631,19.9,True,2.04,35.0704,16.7588,18.3116,52.21,9
500,20,0.7,0.5,True,2,8,100,3,17.3686,0.057575,22.04,True,2.0,44.3789,16.3686,28.0103,63.12,8
500,20,0.7,0.5,True,2,8,500,1,16.2902,0.061387,23.66,True,1.82,70.5904,15.2902,55.3002,78.34,8
500,20,0.7,0.5,True,2,8,500,2,15.2565,0.065546,24.85,True,1.89,43.3596,14.2565,29.1031,67.12,8
500,20,0.7,0.5,True,2,8,500,3,16.2051,0.061709,24.41,True,1.86,44.0607,15.2051,28.8557,65.49,9
500,20,0.7,0.5,True,5,3,50,1,18.428,0.054265,21.43,True,1.88,56.5708,17.428,39.1428,69.19,20
500,20,0.7,0.5,True,5,3,50,2,17.5022,0.057136,22.71,True,1.89,54.5302,16.5022,38.028,69.74,15
500,20,0.7,0.5,True,5,3,50,3,14.8768,0.067219,23.27,True,1.89,50.0575,13.8768,36.1808,72.28,20
500,20,0.7,0.5,True,5,3,100,1,14.8856,0.067179,23.45,True,2.09,64.1959,13.8856,50.3103,78.37,13
500,20,0.7,0.5,True,5,3,100,2,15.2698,0.065489,24.12,True,1.9,40.9876,14.2698,26.7178,65.19,14
500,20,0.7,0.5,True,5,3,100,3,15.4234,0.064837,22.98,True,1.87,46.3653,14.4234,31.942,68.89,14
500,20,0.7,0.5,True,5,3,500,1,15.4234,0.064837,22.98,True,1.86,47.9464,14.4234,33.523,69.92,13
500,20,0.7,0.5,True,5,3,500,2,15.9874,0.062549,22.96,True,1.93,46.0482,14.9874,31.0609,67.45,12
500,20,0.7,0.5,True,5,3,500,3,15.4101,0.064893,23.71,True,1.85,45.0273,14.4101,30.6173,68.0,14
500,20,0.7,0.5,True,5,5,50,1,18.4044,0.054335,22.88,True,1.89,51.5365,17.4044,34.1321,66.23,11
500,20,0.7,0.5,True,5,5,50,2,15.8707,0.063009,23.66,True,1.99,43.8257,14.8707,28.955,66.07,11
500,20,0.7,0.5,True,5,5,50,3,17.9517,0.055705,21.44,True,1.92,37.0273,16.9517,20.0756,54.22,8
500,20,0.7,0.5,True,5,5,100,1,17.8778,0.055935,18.82,True,1.87,75.7663,16.8778,58.8885,77.72,15
500,20,0.7,0.5,True,5,5,100,2,16.2023,0.06172,21.05,True,1.85,38.3204,15.2023,23.1181,60.33,7
500,20,0.7,0.5,True,5,5,100,3,17.9517,0.055705,21.44,True,1.81,28.2559,16.9517,11.3042,40.01,10
500,20,0.7,0.5,True,5,5,500,1,15.2565,0.065546,24.85,True,1.84,35.6752,14.2565,21.4187,60.04,9
500,20,0.7,0.5,True,5,5,500,2,16.2189,0.061656,21.07,True,1.82,53.2598,15.2189,38.041,71.43,13
500,20,0.7,0.5,True,5,5,500,3,17.9361,0.055754,23.85,True,1.87,39.7791,16.9361,22.843,57.42,9
500,20,0.7,0.5,True,5,8,50,1,19.7851,0.050543,22.71,True,2.04,52.4308,18.7851,33.6456,64.17,8
500,20,0.7,0.5,True,5,8,50,2,18.5848,0.053808,23.37,True,1.9,50.0265,17.5848,32.4417,64.85,9
500,20,0.7,0.5,True,5,8,50,3,15.9006,0.062891,22.96,True,1.9,62.2892,14.9006,47.3887,76.08,11
500,20,0.7,0.5,True,5,8,100,1,18.8479,0.053056,23.57,True,1.82,63.4901,17.8479,45.6422,71.89,9
500,20,0.7,0.5,True,5,8,100,2,17.3294,0.057705,23.26,True,2.02,55.933,16.3294,39.6036,70.81,7
500,20,0.7,0.5,True,5,8,100,3,15.4101,0.064893,23.71,True,1.87,51.3958,14.4101,36.9857,71.96,6
500,20,0.7,0.5,True,5,8,500,1,15.4234,0.064837,22.98,True,1.87,27.0309,14.4234,12.6076,46.64,8
500,20,0.7,0.5,True,5,8,500,2,16.1036,0.062098,24.23,True,2.03,59.3365,15.1036,44.233,74.55,10
500,20,0.7,0.5,True,5,8,500,3,17.1585,0.05828,20.82,True,2.01,66.9171,16.1585,50.7585,75.85,11
500,20,0.7,0.5,True,10,3,50,1,17.7996,0.056181,19.94,True,1.89,69.5842,16.7996,52.7846,75.86,20
500,20,0.7,0.5,True,10,3,50,2,15.7417,0.063526,21.09,True,1.77,50.9131,14.7417,36.1714,71.05,20
500,20,0.7,0.5,True,10,3,50,3,15.2565,0.065546,24.85,True,1.85,70.6579,14.2565,56.4014,79.82,15
500,20,0.7,0.5,True,10,3,100,1,14.8856,0.067179,23.45,True,1.91,55.6829,13.8856,41.7974,75.06,13
500,20,0.7,0.5,True,10,3,100,2,17.3158,0.057751,24.39,True,1.93,58.4061,16.3158,42.0903,72.06,20
500,20,0.7,0.5,True,10,3,100,3,15.884,0.062957,22.93,True,1.85,37.1349,14.884,22.251,59.92,15
500,20,0.7,0.5,True,10,3,500,1,15.2565,0.065546,24.85,True,1.83,53.7136,14.2565,39.4571,73.46,11
500,20,0.7,0.5,True,10,3,500,2,18.4866,0.054093,23.11,True,1.97,24.5863,17.4866,7.0998,28.88,8
500,20,0.7,0.5,True,10,3,500,3,16.2189,0.061656,21.07,True,1.82,62.5527,15.2189,47.3338,75.67,11
500,20,0.7,0.5,True,10,5,50,1,15.6674,0.063827,25.65,True,1.85,55.5118,14.6674,40.8444,73.58,9
500,20,0.7,0.5,True,10,5,50,2,15.4101,0.064893,23.71,True,1.77,62.8489,14.4101,48.4389,77.07,10
500,20,0.7,0.5,True,10,5,50,3,17.5022,0.057136,22.71,True,1.86,42.9186,16.5022,26.4164,61.55,9
500,20,0.7,0.5,True,10,5,100,1,15.4234,0.064837,22.98,True,1.8,54.5302,14.4234,40.1069,73.55,11
500,20,0.7,0.5,True,10,5,100,2,14.8635,0.067279,24.0,True,1.93,35.8312,13.8635,21.9678,61.31,11
