population_size,generations,crossover_rate,mutation_rate,use_2opt,elitism_count,tournament_size,two_opt_iterations,num_runs,mean_distance_km,std_distance_km,min_distance_km,max_distance_km,mean_execution_time,std_execution_time,mean_improvement_pct,mean_convergence_gen,feasible_rate
500,40,0.7,0.05,False,5,8,500,3,18.8458,0.7529,18.0148,19.4825,0.78,0.02,66.77,8.3,100.0
500,40,0.7,0.05,False,10,3,100,3,16.8784,2.5343,15.3428,19.8035,0.68,0.05,68.84,16,100.0
500,40,0.7,0.05,False,10,3,500,3,16.5788,1.6312,15.3428,18.4277,0.69,0.09,69.02,14.7,100.0
500,40,0.7,0.05,False,10,5,50,3,18.4477,1.6897,16.5829,19.8769,0.76,0.07,68.58,11.3,100.0
500,40,0.7,0.05,False,10,5,100,3,18.1786,1.5692,16.3689,19.1617,0.8,0.07,66.26,10.7,100.0
500,40,0.7,0.05,False,10,5,500,3,18.2272,1.6555,16.3178,19.2617,0.74,0.04,62.87,11.7,100.0
500,40,0.7,0.05,False,10,8,50,3,19.0676,0.6899,18.4679,19.8216,0.77,0.06,60.55,8.7,100.0
500,40,0.7,0.05,False,10,8,100,3,19.1014,1.6539,17.5943,20.8707,0.78,0.02,67.41,6.7,66.7
500,40,0.7,0.05,False,10,8,500,3,18.7274,2.2713,16.4574,21.0,0.84,0.04,63.81,8.7,66.7
500,40,0.7,0.2,True,2,3,50,3,16.4132,1.3532,15.3428,17.9342,2.28,0.08,66.62,14.7,100.0
500,40,0.7,0.2,True,2,3,100,3,17.1333,1.6119,15.3428,18.4686,2.28,0.14,67.31,13.3,100.0
500,40,0.7,0.2,True,2,3,500,3,15.8117,0.5592,15.4888,16.4574,2.26,0.16,74.54,11,100.0
500,40,0.7,0.2,True,2,5,50,3,15.6305,0.5524,14.9926,15.9494,2.16,0.18,74.17,10,100.0
500,40,0.7,0.2,True,2,5,100,3,17.5125,1.3699,15.9627,18.5619,2.16,0.08,63.92,10.3,100.0
500,40,0.7,0.2,True,2,5,500,3,17.0724,1.5282,15.3561,18.2859,2.26,0.07,65.29,11.3,100.0
500,40,0.7,0.2,True,2,8,100,3,17.6605,2.0094,15.3428,18.9137,2.26,0.12,62.54,8.7,100.0
500,40,0.7,0.2,True,2,8,50,3,15.3872,0.5413,14.8695,15.9494,2.32,0.15,63.95,8,100.0
500,40,0.7,0.2,True,2,8,500,3,16.2685,0.6638,15.5021,16.6605,2.31,0.06,70.09,9.3,100.0
500,40,0.7,0.2,True,5,3,50,3,15.667,0.4288,15.3561,16.1562,2.21,0.15,73.25,10.3,100.0
500,40,0.7,0.2,True,5,3,100,3,15.6447,0.5578,15.0007,15.9708,2.18,0.12,73.45,13,100.0
500,40,0.7,0.2,True,5,3,500,3,15.3959,0.0807,15.3428,15.4888,2.27,0.1,72.99,11.7,100.0
500,40,0.7,0.2,True,5,5,50,3,17.9023,1.6857,15.966,19.0428,2.24,0.09,72.72,11,100.0
500,40,0.7,0.2,True,5,5,100,3,15.7843,0.8473,14.8562,16.5164,2.2,0.25,67.91,10,100.0
500,40,0.7,0.2,True,5,5,500,3,17.1579,1.7834,15.9802,19.2097,2.2,0.12,67.68,11,100.0
500,40,0.7,0.2,True,5,8,50,3,17.1692,1.6057,15.5021,18.7054,2.4,0.36,65.42,8.7,100.0
500,40,0.7,0.2,True,5,8,100,3,17.2164,2.1292,15.3561,19.5387,2.19,0.06,67.39,9,100.0
500,40,0.7,0.2,True,5,8,500,3,16.8506,2.6001,15.3428,19.8529,2.35,0.12,71.83,7.3,100.0
500,40,0.7,0.2,True,10,3,50,3,16.9441,1.4006,15.966,18.5486,2.33,0.06,65.44,13,100.0
500,40,0.7,0.2,True,10,3,100,3,15.5493,0.6888,14.9874,16.3178,2.1,0.08,64.88,13.7,100.0
500,40,0.7,0.2,True,10,3,500,3,16.5046,0.9502,15.9494,17.6018,2.14,0.15,62.08,10.3,100.0
500,40,0.7,0.2,True,10,5,100,3,15.4351,0.4315,14.9793,15.8372,2.17,0.07,75.34,10.3,100.0
500,40,0.7,0.2,True,10,5,50,3,15.7737,0.4935,15.4888,16.3436,2.23,0.3,70.37,10.7,100.0
500,40,0.7,0.2,True,10,5,500,3,16.6379,0.9568,15.966,17.7334,2.35,0.06,61.03,10.3,100.0
500,40,0.7,0.2,False,2,3,50,3,15.2747,0.268,14.9793,15.5021,0.78,0.08,72.68,17.3,100.0
500,40,0.7,0.2,True,10,8,50,3,16.6156,1.2384,15.8372,18.0437,2.09,0.06,72.5,8,100.0
500,40,0.7,0.2,False,2,3,100,3,17.4423,1.7495,15.4888,18.8648,0.74,0.09,69.98,13.3,100.0
500,40,0.7,0.2,True,10,8,500,3,16.6249,1.6751,15.4888,18.5486,2.23,0.05,73.48,7,100.0
500,40,0.7,0.2,True,10,8,100,3,16.893,1.2161,15.4888,17.6018,2.27,0.04,58.14,8.3,100.0
500,40,0.7,0.2,False,2,3,500,3,15.6479,0.2755,15.4888,15.966,0.74,0.04,68.22,17,100.0
500,40,0.7,0.2,False,2,5,50,3,17.8443,2.2041,15.3428,19.501,0.7,0.05,66.9,12.3,100.0
500,40,0.7,0.2,False,2,5,500,3,17.2574,2.0332,15.9494,19.5998,0.73,0.02,71.63,11.3,100.0
500,40,0.7,0.2,False,2,5,100,3,18.4419,0.9751,17.3224,19.1063,0.77,0.03,65.85,12.3,100.0
500,40,0.7,0.2,False,2,8,50,3,17.3239,1.7901,16.2838,19.3909,0.81,0.04,57.17,10,100.0
500,40,0.7,0.2,False,2,8,100,3,16.9465,2.704,14.8695,20.004,0.76,0.03,66.5,9.7,66.7
500,40,0.7,0.2,False,5,3,50,3,16.5507,1.8265,14.8643,18.4907,0.72,0.01,67.73,14,100.0
500,40,0.7,0.2,False,2,8,500,3,17.3704,1.6513,15.4888,18.5786,0.84,0.06,71.03,10.3,100.0
500,40,0.7,0.2,False,5,3,500,3,16.313,0.4216,15.9494,16.7752,0.67,0.03,67.56,12.7,100.0
500,40,0.7,0.2,False,5,3,100,3,17.7461,1.5853,15.9494,18.9481,0.71,0.03,72.92,15,100.0
500,40,0.7,0.2,False,5,5,50,3,18.0248,0.4126,17.6031,18.4277,0.75,0.05,62.71,13,100.0
500,40,0.7,0.2,False,5,5,100,3,16.5872,2.0302,15.3428,18.93,0.78,0.07,69.3,9.7,100.0
500,40,0.7,0.2,False,5,5,500,3,17.9308,1.3676,16.3689,18.9133,0.72,0.05,65.05,12.7,100.0
500,40,0.7,0.2,False,5,8,50,3,17.1757,1.8872,15.9627,19.35,0.79,0.1,73.78,12.3,100.0
500,40,0.7,0.2,False,5,8,100,3,15.8539,0.4032,15.5102,16.2978,0.79,0.12,68.01,10.3,100.0
500,40,0.7,0.2,False,10,3,50,3,17.0727,1.5019,15.3428,18.0437,0.68,0.05,64.61,17,100.0
500,40,0.7,0.2,False,5,8,500,3,18.6807,1.7509,16.6605,19.7598,0.83,0.03,66.26,11,100.0
500,40,0.7,0.2,False,10,3,100,3,15.7604,1.0662,14.8562,16.9361,0.74,0.07,68.46,16.7,100.0
500,40,0.7,0.2,False,10,3,500,3,17.6591,1.5219,15.9793,18.9461,0.72,0.04,64.25,15.7,100.0
500,40,0.7,0.2,False,10,5,50,3,17.2317,2.0207,15.7537,19.5343,0.73,0.04,68.93,9.7,100.0
500,40,0.7,0.2,False,10,5,100,3,16.1907,0.7786,15.3561,16.8975,0.71,0.06,68.61,13.7,100.0
500,40,0.7,0.2,False,10,5,500,3,15.9945,0.659,15.3428,16.6605,0.78,0.07,74.11,9.3,100.0
500,40,0.7,0.2,False,10,8,50,3,17.4456,1.7271,15.5021,18.8044,0.74,0.02,74.0,9,100.0
500,40,0.7,0.2,False,10,8,100,3,19.6006,1.863,18.3801,21.745,0.73,0.02,58.99,7.7,66.7
500,40,0.7,0.2,False,10,8,500,3,17.537,1.5206,15.9627,18.9975,0.87,0.01,69.25,10.7,100.0
500,40,0.7,0.5,True,2,3,50,3,15.6764,0.5778,15.3428,16.3436,2.41,0.11,58.78,14,100.0
500,40,0.7,0.5,True,2,3,100,3,17.3997,1.2586,15.9494,18.206,2.55,0.11,65.57,14.3,100.0
500,40,0.7,0.5,True,2,3,500,3,15.5583,0.3502,15.3561,15.9627,2.55,0.15,75.49,16,100.0
500,40,0.7,0.5,True,2,5,50,3,15.2851,0.3645,14.8643,15.5021,2.5,0.26,74.94,11,100.0
500,40,0.7,0.5,True,2,5,100,3,16.0037,0.5722,15.3561,16.4408,2.43,0.15,67.93,9.7,100.0
500,40,0.7,0.5,True,2,5,500,3,15.528,0.5845,14.8643,15.966,2.42,0.19,67.05,10.3,100.0
500,40,0.7,0.5,True,2,8,50,3,16.4553,1.3992,15.3561,18.0304,2.52,0.3,65.22,8.3,100.0
500,40,0.7,0.5,True,2,8,100,3,17.6634,0.7297,16.974,18.4277,2.47,0.18,61.53,8.7,100.0
500,40,0.7,0.5,True,2,8,500,3,16.5489,1.5804,15.3428,18.338,2.5,0.11,70.82,8.3,100.0
500,40,0.7,0.5,True,5,3,50,3,16.5864,1.2631,15.5021,17.9733,2.34,0.14,68.69,14,100.0
500,40,0.7,0.5,True,5,3,100,3,16.3064,0.5782,15.966,16.974,2.37,0.09,66.06,13,100.0
500,40,0.7,0.5,True,5,3,500,3,17.2916,1.7044,15.3428,18.504,2.43,0.13,65.49,12.7,100.0
500,40,0.7,0.5,True,5,5,50,3,18.4945,0.4677,17.9733,18.8775,2.5,0.19,71.85,11.7,100.0
500,40,0.7,0.5,True,5,5,100,3,17.6116,1.9626,15.3561,18.93,2.39,0.13,64.89,10,100.0
500,40,0.7,0.5,True,5,8,50,3,17.8993,1.3706,16.4071,19.1021,2.38,0.12,58.51,7.3,100.0
500,40,0.7,0.5,True,5,5,500,3,16.3046,0.5817,15.9582,16.9762,2.64,0.1,58.65,9.3,100.0
500,40,0.7,0.5,True,5,8,100,3,16.2274,1.8419,14.8695,18.324,2.55,0.24,69.48,10,100.0
500,40,0.7,0.5,True,5,8,500,3,17.7321,2.0859,15.3561,19.2617,2.44,0.07,65.07,8,100.0
500,40,0.7,0.5,True,10,3,50,3,16.4816,1.8244,15.3561,18.5866,2.36,0.09,56.96,13.7,100.0
500,40,0.7,0.5,True,10,3,100,3,17.3598,1.669,15.4888,18.6954,2.44,0.18,67.3,13,100.0
500,40,0.7,0.5,True,10,3,500,3,17.0213,1.3401,15.4888,17.9733,2.43,0.07,54.42,14.7,100.0
500,40,0.7,0.5,True,10,5,50,3,17.6147,1.4433,15.9494,18.5048,2.27,0.09,60.36,11.7,100.0
500,40,0.7,0.5,True,10,5,100,3,16.6041,1.7738,15.3428,18.6324,2.3,0.08,64.6,9.3,100.0
500,40,0.7,0.5,True,10,5,500,3,17.0466,0.9502,15.9494,17.6018,2.56,0.08,67.61,7.3,100.0
500,40,0.7,0.5,False,2,3,50,3,17.0806,1.38,15.8372,18.5653,0.71,0.09,60.49,16.3,100.0
500,40,0.7,0.5,False,2,3,100,3,16.2241,1.5149,15.3428,17.9733,0.68,0.06,76.13,15.3,100.0
500,40,0.7,0.5,True,10,8,50,3,16.2857,1.2281,14.9874,17.4288,2.51,0.1,72.25,8.7,100.0
500,40,0.7,0.5,True,10,8,100,3,17.216,1.2321,15.8372,18.209,2.5,0.18,70.15,8,100.0
500,40,0.7,0.5,True,10,8,500,3,17.2039,1.4952,16.2442,18.9266,2.39,0.11,68.6,8,100.0
500,40,0.7,0.5,False,2,3,500,3,16.5851,1.3025,15.5021,18.0304,0.72,0.02,67.32,17.3,100.0
500,40,0.7,0.5,False,2,5,100,3,15.8886,0.36,15.5021,16.2143,0.74,0.07,66.28,10.7,100.0
500,40,0.7,0.5,False,2,5,50,3,17.735,1.3153,16.2971,18.8775,0.8,0.02,71.1,12.3,100.0
500,40,0.7,0.5,False,2,5,500,3,16.4517,1.7844,15.3428,18.5101,0.77,0.02,66.36,11.7,100.0
500,40,0.7,0.5,False,2,8,50,3,18.7106,0.4375,18.3407,19.1935,0.88,0.11,71.28,9,100.0
500,40,0.7,0.5,False,2,8,500,3,17.2359,1.1915,16.2229,18.5486,0.81,0.03,59.05,9.3,100.0
500,40,0.7,0.5,False,2,8,100,3,17.8767,2.0514,15.7538,19.8483,0.86,0.04,64.22,8.3,100.0
500,40,0.7,0.5,False,5,3,50,3,16.0755,0.1931,15.9494,16.2978,0.68,0.06,65.42,17,100.0
500,40,0.7,0.5,False,5,3,100,3,15.9652,0.0154,15.9494,15.9802,0.71,0.06,65.75,18,100.0
500,40,0.7,0.5,False,5,5,50,3,18.271,0.4426,17.7852,18.6514,0.74,0.06,64.71,12,100.0
500,40,0.7,0.5,False,5,3,500,3,17.3511,1.1996,15.966,18.0437,0.79,0.06,69.24,21,100.0
500,40,0.7,0.5,False,5,5,100,3,16.6725,1.6432,15.4888,18.5486,0.72,0.06,68.44,11.3,100.0
500,40,0.7,0.5,False,5,5,500,3,17.6501,1.477,15.9494,18.611,0.85,0.05,71.46,11,100.0
500,40,0.7,0.5,False,5,8,100,3,19.0253,0.7111,18.3765,19.7856,0.75,0.06,58.7,12,100.0
500,40,0.7,0.5,False,5,8,50,3,16.0281,0.2402,15.8372,16.2978,0.79,0.03,67.53,9.3,100.0
500,40,0.7,0.5,False,5,8,500,3,17.6856,1.5432,15.9494,18.9013,0.88,0.03,57.79,9,100.0
500,40,0.7,0.5,False,10,3,50,3,17.481,1.4441,15.9802,18.8609,0.7,0.05,61.0,13.7,100.0
500,40,0.7,0.5,False,10,3,100,3,17.5037,1.3434,15.9627,18.4277,0.72,0.08,68.16,16.7,100.0
500,40,0.7,0.5,False,10,3,500,3,17.9915,1.0365,16.9361,19.0081,0.75,0.05,63.39,15.7,100.0
500,40,0.7,0.5,False,10,5,50,3,17.6887,2.1951,15.3428,19.693,0.76,0.07,61.19,14.3,100.0
500,40,0.7,0.5,False,10,5,100,3,16.4069,1.8316,15.3428,18.5218,0.73,0.07,68.32,11.7,100.0
500,40,0.7,0.5,False,10,8,50,3,17.2029,3.0845,15.3561,20.7638,0.76,0.02,64.34,9.3,66.7
500,40,0.7,0.5,False,10,5,500,3,16.7467,1.9013,15.3561,18.9133,0.83,0.04,69.23,16.3,100.0
500,40,0.7,0.5,False,10,8,100,3,16.9751,1.6615,15.5021,18.7761,0.84,0.04,66.23,11,100.0
500,40,0.7,0.5,False,10,8,500,3,18.0192,1.7732,16.2404,19.7868,0.87,0.08,69.96,11,100.0
500,40,0.8,0.01,True,2,3,50,3,16.0455,0.9595,14.9793,16.8394,1.98,0.25,70.45,14.3,100.0
500,40,0.8,0.01,True,2,3,100,3,16.5188,1.9119,15.3428,18.7249,2.24,0.22,69.21,15,100.0
500,40,0.8,0.01,True,2,3,500,3,16.354,1.7515,15.3428,18.3765,2.11,0.03,73.58,10.7,100.0
500,40,0.8,0.01,True,2,5,50,3,15.3472,0.0077,15.3428,15.3561,2.12,0.08,74.78,9.3,100.0
500,40,0.8,0.01,True,2,5,100,3,15.2743,0.6019,14.8695,15.966,2.17,0.27,70.33,9,100.0
500,40,0.8,0.01,True,2,5,500,3,16.0912,0.4264,15.7537,16.5704,2.06,0.21,70.82,10.7,100.0
500,40,0.8,0.01,True,2,8,50,3,16.9219,2.0854,15.4888,19.3143,2.27,0.07,73.93,6.7,100.0
500,40,0.8,0.01,True,2,8,100,3,15.4003,0.0766,15.3561,15.4888,2.03,0.09,74.18,10,100.0
500,40,0.8,0.01,True,2,8,500,3,15.7431,0.5716,15.3428,16.3977,2.17,0.14,69.52,7.3,100.0
500,40,0.8,0.01,True,5,3,50,3,16.0662,1.253,15.3428,17.513,2.18,0.15,69.07,12,100.0
500,40,0.8,0.01,True,5,3,100,3,16.7188,1.5064,14.9793,17.5885,1.92,0.22,64.52,14,100.0
500,40,0.8,0.01,True,5,3,500,3,15.3972,0.5627,14.8562,15.9793,2.13,0.16,68.94,13,100.0
500,40,0.8,0.01,True,5,5,50,3,16.4027,1.7109,15.3428,18.3765,2.13,0.25,70.45,9,100.0
500,40,0.8,0.01,True,5,5,100,3,16.4163,1.3569,14.8562,17.3214,2.04,0.29,70.85,10.3,100.0
500,40,0.8,0.01,True,5,5,500,3,17.4228,1.8567,15.4888,19.191,2.21,0.03,73.0,10.7,100.0
500,40,0.8,0.01,True,5,8,50,3,17.2462,1.5241,15.4888,18.206,2.1,0.18,67.2,8.7,100.0
500,40,0.8,0.01,True,5,8,100,3,17.2216,1.1169,16.2229,18.4277,2.12,0.24,69.83,8.3,100.0
500,40,0.8,0.01,True,5,8,500,3,17.8105,2.0264,15.5102,19.332,2.12,0.45,71.98,8,100.0
500,40,0.8,0.01,True,10,3,50,3,15.6036,0.3208,15.3561,15.966,1.98,0.08,63.01,10,100.0
500,40,0.8,0.01,True,10,3,100,3,15.6039,0.3339,15.3428,15.9801,2.11,0.16,77.53,11.7,100.0
500,40,0.8,0.01,True,10,3,500,3,15.3959,0.092,15.3428,15.5021,2.01,0.28,67.11,12,100.0
500,40,0.8,0.01,True,10,5,100,3,15.7629,0.2327,15.5021,15.9494,1.99,0.22,66.65,9.7,100.0
500,40,0.8,0.01,True,10,5,500,3,15.555,0.356,15.3428,15.966,1.98,0.05,73.49,9.7,100.0
500,40,0.8,0.01,True,10,5,50,3,15.3959,0.092,15.3428,15.5021,2.29,0.47,75.56,8.3,100.0
500,40,0.8,0.01,False,2,3,50,3,16.102,0.2643,15.9494,16.4071,0.65,0.09,66.01,14.3,100.0
500,40,0.8,0.01,False,2,3,100,3,17.7398,0.889,16.9361,18.6947,0.76,0.12,59.7,15,100.0
500,40,0.8,0.01,True,10,8,50,3,16.9227,1.444,15.4888,18.3765,2.13,0.07,77.21,8.3,100.0
500,40,0.8,0.01,True,10,8,100,3,17.4609,1.829,15.3561,18.6635,2.06,0.09,66.99,8.3,100.0
500,40,0.8,0.01,True,10,8,500,3,15.9403,1.0235,15.3428,17.1221,2.07,0.15,71.53,8.3,100.0
500,40,0.8,0.01,False,2,3,500,3,17.0986,0.909,16.2143,18.0304,0.76,0.14,63.39,16,100.0
500,40,0.8,0.01,False,2,5,50,3,15.9407,1.4469,14.8776,17.5885,0.7,0.09,67.26,9.3,100.0
500,40,0.8,0.01,False,2,5,100,3,17.6132,0.7257,16.7752,18.0362,0.74,0.15,59.16,10.7,100.0
500,40,0.8,0.01,False,2,5,500,3,15.9556,0.9634,14.8643,16.6881,0.77,0.02,71.12,10.7,100.0
500,40,0.8,0.01,False,2,8,50,3,18.706,1.0056,17.5885,19.538,0.9,0.08,62.47,8,100.0
500,40,0.8,0.01,False,2,8,500,3,17.0951,1.76,15.9494,19.1216,0.72,0.04,63.83,8.3,100.0
500,40,0.8,0.01,False,2,8,100,3,17.4755,1.308,15.9841,18.4277,0.84,0.09,67.09,8.3,100.0
500,40,0.8,0.01,False,5,3,50,3,17.4884,1.343,16.4408,19.0024,0.7,0.15,64.52,14,100.0
500,40,0.8,0.01,False,5,3,100,3,15.7335,0.5551,15.3428,16.3689,0.69,0.09,71.39,14,100.0
500,40,0.8,0.01,False,5,3,500,3,17.3467,1.1957,15.966,18.0437,0.72,0.06,72.58,15.7,100.0
500,40,0.8,0.01,False,5,5,50,3,17.1467,1.463,15.5102,18.328,0.73,0.13,66.3,12,100.0
500,40,0.8,0.01,False,5,5,100,3,17.7811,1.5616,15.9793,18.7448,0.77,0.05,59.93,9.7,100.0
500,40,0.8,0.01,False,5,5,500,3,18.5797,1.1216,17.4654,19.7084,0.73,0.06,70.51,12,100.0
500,40,0.8,0.01,False,5,8,50,3,17.8714,1.9721,16.4307,20.119,0.71,0.1,68.56,12.3,66.7
500,40,0.8,0.01,False,5,8,100,3,17.1572,2.0341,15.9494,19.5056,0.77,0.08,68.3,7.3,100.0
500,40,0.8,0.01,False,5,8,500,3,18.5083,1.145,17.2151,19.3929,0.8,0.22,64.94,7.7,100.0
500,40,0.8,0.01,False,10,3,50,3,18.074,0.4425,17.5885,18.4546,0.73,0.09,71.63,16,100.0
500,40,0.8,0.01,False,10,3,100,3,17.2804,1.6922,15.3428,18.4679,0.71,0.05,58.03,15,100.0
500,40,0.8,0.01,False,10,3,500,3,16.8725,1.5874,15.9494,18.7054,0.74,0.13,70.7,17,100.0
500,40,0.8,0.01,False,10,5,50,3,16.3593,1.0918,15.5021,17.5885,0.7,0.07,70.82,10,100.0
500,40,0.8,0.01,False,10,5,100,3,18.0355,2.5079,15.5235,20.5392,0.74,0.06,71.4,9.7,66.7
500,40,0.8,0.01,False,10,5,500,3,16.689,0.5493,16.2143,17.2907,0.7,0.12,65.22,11.3,100.0
500,40,0.8,0.01,False,10,8,50,3,17.7991,1.6835,16.2309,19.578,0.81,0.12,67.01,8.7,100.0
500,40,0.8,0.01,False,10,8,100,3,17.4934,1.3695,16.2978,18.9876,0.76,0.08,72.08,10.3,100.0
500,40,0.8,0.01,False,10,8,500,3,18.1097,2.5724,15.3561,20.4511,0.79,0.12,52.74,6.7,66.7
500,40,0.8,0.05,True,2,3,50,3,17.1468,2.0092,14.8562,18.611,2.37,0.11,68.12,15,100.0
500,40,0.8,0.05,True,2,3,100,3,15.3472,0.0077,15.3428,15.3561,2.24,0.2,66.7,14,100.0
500,40,0.8,0.05,True,2,3,500,3,15.3915,0.0843,15.3428,15.4888,2.1,0.04,70.29,10.7,100.0
500,40,0.8,0.05,True,2,5,50,3,16.252,1.5517,15.3561,18.0437,1.96,0.03,66.93,10.3,100.0
500,40,0.8,0.05,True,2,5,100,3,16.463,1.2962,15.4888,17.9342,2.11,0.24,72.13,10,100.0
500,40,0.8,0.05,True,2,5,500,3,15.6893,0.4669,15.3561,16.2229,2.18,0.2,68.73,10.7,100.0
500,40,0.8,0.05,True,2,8,50,3,15.7366,0.5334,15.3428,16.3436,2.22,0.21,62.31,7.7,100.0
500,40,0.8,0.05,True,2,8,100,3,17.005,1.4976,15.5235,18.5181,2.17,0.06,68.67,8,100.0
500,40,0.8,0.05,True,2,8,500,3,15.7998,0.7471,14.9793,16.4408,2.13,0.08,66.45,8,100.0
500,40,0.8,0.05,True,5,3,50,3,15.6814,0.5865,15.3428,16.3586,2.06,0.08,76.45,13.7,100.0
500,40,0.8,0.05,True,5,3,100,3,15.9584,0.6201,15.3428,16.5829,2.12,0.15,76.7,13,100.0
500,40,0.8,0.05,True,5,3,500,3,15.9612,0.5376,15.3428,16.3178,2.16,0.16,67.63,13,100.0
500,40,0.8,0.05,True,5,5,50,3,16.5145,1.3843,15.5021,18.0919,2.18,0.07,63.9,10.3,100.0
500,40,0.8,0.05,True,5,5,100,3,15.5992,0.3259,15.3428,15.966,2.19,0.1,75.68,11.7,100.0
500,40,0.8,0.05,True,5,5,500,3,17.3166,1.6104,15.4888,18.5268,2.05,0.16,67.7,10.3,100.0
500,40,0.8,0.05,True,5,8,50,3,17.5232,0.8254,16.7289,18.3765,2.08,0.09,57.18,7,100.0
500,40,0.8,0.05,True,5,8,100,3,17.3536,1.4914,15.7537,18.7054,2.09,0.09,60.44,7.7,100.0
500,40,0.8,0.05,True,5,8,500,3,17.2309,1.6475,15.3428,18.3765,2.12,0.14,63.89,7.3,100.0
500,40,0.8,0.05,True,10,3,100,3,16.0809,1.7172,14.8562,18.0437,2.07,0.11,58.16,14,100.0
500,40,0.8,0.05,True,10,3,50,3,15.6025,0.3219,15.3428,15.9627,2.24,0.09,70.02,13,100.0
500,40,0.8,0.05,True,10,3,500,3,17.9492,0.3493,17.5885,18.2859,2.11,0.23,62.27,14.3,100.0
500,40,0.8,0.05,True,10,5,50,3,15.5981,0.3114,15.3561,15.9494,2.11,0.22,70.04,10,100.0
500,40,0.8,0.05,True,10,5,100,3,16.4526,1.6693,15.4888,18.3801,2.07,0.11,67.68,9.7,100.0
500,40,0.8,0.05,True,10,5,500,3,15.3959,0.0807,15.3428,15.4888,2.15,0.12,68.06,11,100.0
500,40,0.8,0.05,False,2,3,50,3,16.1422,0.8161,15.3428,16.974,0.68,0.04,68.31,15.7,100.0
500,40,0.8,0.05,False,2,3,100,3,16.5746,1.5886,15.4888,18.3979,0.68,0.12,66.22,15,100.0
500,40,0.8,0.05,True,10,8,50,3,15.8689,0.4803,15.3428,16.2838,2.08,0.12,57.65,7,100.0
500,40,0.8,0.05,False,2,3,500,3,17.6463,1.4711,15.9494,18.5619,0.67,0.06,70.24,16.3,100.0
500,40,0.8,0.05,True,10,8,100,3,15.4327,0.4962,14.9793,15.9627,2.24,0.13,72.37,8,100.0
500,40,0.8,0.05,True,10,8,500,3,17.6635,1.5961,15.9494,19.1069,2.23,0.06,57.66,6.7,100.0
500,40,0.8,0.05,False,2,5,50,3,17.4312,1.5391,16.2838,19.1802,0.77,0.04,59.2,10,100.0
500,40,0.8,0.05,False,2,5,100,3,16.8708,1.7836,15.7363,18.9266,0.72,0.04,68.93,11.3,100.0
500,40,0.8,0.05,False,2,8,50,3,16.1669,0.3233,15.9802,16.5402,0.74,0.06,70.88,8.7,100.0
500,40,0.8,0.05,False,2,5,500,3,17.9658,1.3554,16.6472,19.3552,0.78,0.05,64.49,11.7,100.0
500,40,0.8,0.05,False,2,8,100,3,17.5431,2.6193,15.3428,20.4404,0.84,0.06,65.6,9.7,66.7
500,40,0.8,0.05,False,5,3,100,3,17.4265,1.0406,16.3144,18.3765,0.66,0.04,62.89,17,100.0
500,40,0.8,0.05,False,5,3,50,3,16.3848,0.5293,15.9494,16.974,0.68,0.06,72.9,13.7,100.0
500,40,0.8,0.05,False,2,8,500,3,17.3955,1.7797,15.3428,18.5058,0.81,0.04,65.52,7.7,100.0
500,40,0.8,0.05,False,5,3,500,3,16.8875,1.9102,15.4888,19.0639,0.8,0.06,64.33,12.7,100.0
500,40,0.8,0.05,False,5,5,100,3,18.65,0.2488,18.4546,18.93,0.71,0.05,67.02,11.3,100.0
500,40,0.8,0.05,False,5,5,500,3,19.1343,0.9932,18.0437,19.9869,0.67,0.08,58.22,10.7,100.0
500,40,0.8,0.05,False,5,5,50,3,16.7354,1.4892,15.5021,18.3898,0.76,0.08,61.0,10.3,100.0
500,40,0.8,0.05,False,5,8,100,3,18.1671,1.3202,16.8861,19.5232,0.71,0.05,59.04,8.7,100.0
500,40,0.8,0.05,False,10,3,50,3,18.028,1.8051,15.9494,19.2006,0.72,0.06,72.05,15,100.0
500,40,0.8,0.05,False,5,8,50,3,19.5649,0.7051,19.1461,20.3789,0.87,0.02,64.09,8.3,66.7
500,40,0.8,0.05,False,5,8,500,3,19.4758,0.4738,18.9324,19.8023,0.79,0.05,59.33,6.7,100.0
500,40,0.8,0.05,False,10,3,100,3,17.3666,1.3203,15.9494,18.5619,0.7,0.02,65.13,17.3,100.0
500,40,0.8,0.05,False,10,3,500,3,18.1136,1.1155,16.8461,18.9461,0.71,0.07,64.37,15.3,100.0
500,40,0.8,0.05,False,10,5,50,3,16.4685,1.8991,14.8562,18.5619,0.72,0.05,72.09,9.7,100.0
500,40,0.8,0.05,False,10,5,100,3,16.4638,1.3138,15.4888,17.9578,0.79,0.04,73.84,8.7,100.0
500,40,0.8,0.05,False,10,5,500,3,18.6564,0.8584,17.8395,19.5511,0.72,0.05,64.15,10,100.0
500,40,0.8,0.05,False,10,8,100,3,17.5588,0.7797,17.0324,18.4546,0.74,0.05,70.0,9.7,100.0
500,40,0.8,0.05,False,10,8,50,3,18.2173,0.5641,17.8423,18.8661,0.89,0.13,62.6,9.3,100.0
500,40,0.8,0.05,False,10,8,500,3,17.9214,0.9126,16.8678,18.4686,0.79,0.04,71.31,10,100.0
500,40,0.8,0.2,True,2,3,50,3,17.303,1.5692,15.5021,18.3765,2.23,0.09,73.8,10.7,100.0
500,40,0.8,0.2,True,2,5,50,3,16.391,1.303,15.3561,17.8543,2.17,0.12,61.5,11,100.0
